Last Name,First Name,Position,Overall,Salary,Team,Year,Projected Salary,Difference,Standard Difference,Percent Difference
Wendell,Ryan,C,76.0,3625.0,NE,2014.0,1560.91373333,2064.08626667,-1.93536755706,-1.32235768229
Hoomanawanui,Michael,TE,72.0,1200.0,NE,2014.0,840.499615385,359.500384615,-0.993979995526,-0.427722247619
Fleming,Darius,OLB,66.0,540.0,NE,2014.0,568.088642857,-28.0886428571,0.363874565763,0.0494441196991
Anderson,James,OLB,76.0,920.0,NE,2014.0,1929.46623684,-1009.46623684,0.705750354459,0.523184193414
Decker,Eric,WR,88.0,7250.0,NYJ,2014.0,5547.3673913,1702.6326087,-0.508927388327,-0.306926238807
Giacomini,Breno,RT,79.0,4500.0,NYJ,2014.0,3173.1031,1326.8969,-0.649441782896,-0.418170118708
Johnson,Chris,RB,83.0,4000.0,NYJ,2014.0,2796.29975,1203.70025,-0.682059363697,-0.430461809397
Pace,Calvin,OLB,78.0,2375.0,NYJ,2014.0,2193.23082353,181.769176471,-0.117304325539,-0.0828773581515
Vick,Michael,QB,79.0,4000.0,NYJ,2014.0,3955.50227273,44.4977272727,-0.0102096051089,-0.0112495769702
Babin,Jason,DE,80.0,1600.0,NYJ,2014.0,2716.17690323,-1116.17690323,0.53744886639,0.410936747861
Colon,Willie,G,82.0,2000.0,NYJ,2014.0,3032.166,-1032.166,0.710352022726,0.340405505503
Douzable,Leger,DT,73.0,1000.0,NYJ,2014.0,1058.40951163,-58.4095116279,0.0846733072146,0.0551861174585
McIntyre,Garrett,OLB,70.0,645.0,NYJ,2014.0,803.463384615,-158.463384615,0.360465933776,0.197225396514
Monroe,Eugene,LT,89.0,7500.0,BAL,2014.0,7723.99254545,-223.992545455,0.0694312751039,0.0289995807397
Smith,Daryl,ILB,85.0,3400.0,BAL,2014.0,4568.82716667,-1168.82716667,0.365214355296,0.255826522656
Jones,Jacoby,WR,79.0,3000.0,BAL,2014.0,2088.6175,911.3825,-0.644801116859,-0.43635682455
Smith,Steve,WR,87.0,3500.0,BAL,2014.0,5564.60221429,-2064.60221429,0.650808393268,0.371024223256
Daniels,Owen,TE,82.0,1000.0,BAL,2014.0,2744.1173,-1744.1173,0.890883863136,0.635584091103
Forsett,Justin,RB,74.0,730.0,BAL,2014.0,840.60021875,-110.60021875,0.203146895215,0.131572912168
Cody,Terrence,DT,73.0,730.0,BAL,2014.0,1058.40951163,-328.409511628,0.476078616226,0.310285865745
Rackley,Will,G,71.0,570.0,BAL,2014.0,709.313205882,-139.313205882,0.591763401409,0.196405769309
Campbell,Jason,QB,76.0,1500.0,CIN,2014.0,2692.69245714,-1192.69245714,0.406154730192,0.442936754244
Smith,Alex,TE,76.0,915.0,CIN,2014.0,1351.72403226,-436.724032258,0.462066984389,0.323086681775
Newhouse,Marshall,RT,68.0,805.0,CIN,2014.0,740.196125,64.803875,-0.232610545842,-0.0875496004522
Little,Greg,WR,71.0,645.0,CIN,2014.0,862.873232143,-217.873232143,0.465351485394,0.252497382034
Dansby,Karlos,ILB,88.0,6000.0,CLE,2014.0,5984.38575,15.61425,-0.00452941178492,-0.00260916502583
Tate,Ben,RB,83.0,3100.0,CLE,2014.0,2796.29975,303.70025,-0.172087360844,-0.108607902282
Dray,Jim,TE,71.0,1875.0,CLE,2014.0,782.339,1092.661,-3.30879737841,-1.39665924874
McQuistan,Paul,LT,74.0,1500.0,CLE,2014.0,2666.84558333,-1166.84558333,0.460192744118,0.437537737702
Austin,Miles,WR,77.0,2000.0,CLE,2014.0,1736.68882051,263.311179487,-0.207851757749,-0.151616787289
Thomas,Cam,DE,78.0,2000.0,PIT,2014.0,2212.39019444,-212.390194444,0.121405466747,0.0960003325714
Blount,LeGarrette,RB,83.0,1925.0,PIT,2014.0,2796.29975,-871.29975,0.493709420659,0.311590254228
Wallace,Cody,C,69.0,1160.0,PIT,2014.0,653.861857143,506.138142857,-3.23177544116,-0.774075039441
Moore,Lance,WR,80.0,1500.0,PIT,2014.0,2673.25184375,-1173.25184375,0.750139289336,0.438885639037
Whimper,Guy,G,65.0,920.0,PIT,2014.0,574.846928571,345.153071429,-3.83891460166,-0.600426051308
Warren,Greg,LS,71.0,920.0,PIT,2014.0,922.222333333,-2.22233333333,0.0161679848343,0.00240975874581
Heyward-Bey,Darrius,WR,72.0,795.0,PIT,2014.0,964.507759259,-169.507759259,0.312915726763,0.175745355734
McCain,Brice,CB,69.0,795.0,PIT,2014.0,669.758288136,125.241711864,-0.690101534174,-0.186995389356
Moats,Arthur,OLB,74.0,795.0,PIT,2014.0,1580.19689744,-785.196897436,0.607273469563,0.496898138903
Palmer,Michael,TE,70.0,730.0,PIT,2014.0,743.033612903,-13.0336129032,0.0402217103775,0.0175410811528
Graham,Garrett,TE,76.0,3750.0,HOU,2014.0,1351.72403226,2398.27596774,-2.53744713433,-1.77423491076
Fitzpatrick,Ryan,QB,80.0,3625.0,HOU,2014.0,4259.38585,-634.38585,0.143309377143,0.148938338141
Yeatman,Will,LT,67.0,950.0,HOU,2014.0,599.476222222,350.523777778,-2.19644301584,-0.584716732347
Manning,Danieal,S,80.0,855.0,HOU,2014.0,2412.93936585,-1557.93936585,0.754164709237,0.645660387451
Mack,Elbert,CB,69.0,795.0,HOU,2014.0,669.758288136,125.241711864,-0.690101534174,-0.186995389356
Powe,Jerrell,DT,72.0,645.0,HOU,2014.0,927.668195122,-282.668195122,0.634836859056,0.304708296143
Davis,Vontae,CB,92.0,9000.0,IND,2014.0,9930.95228571,-930.952285714,0.370001308948,0.0937424991009
Jones,Arthur,DT,84.0,6600.0,IND,2014.0,3678.58478571,2921.41521429,-1.38158981684,-0.794168242535
Nicks,Hakeem,WR,84.0,4000.0,IND,2014.0,4443.92953571,-443.929535714,0.144205062911,0.0998957189007
Brown,Jalil,CB,68.0,645.0,IND,2014.0,636.3705,8.6295,-0.0693711911427,-0.0135604965975
Carter,Chris,OLB,70.0,645.0,IND,2014.0,803.463384615,-158.463384615,0.360465933776,0.197225396514
Oher,Michael,LT,76.0,5000.0,TEN,2014.0,2628.7319375,2371.2680625,-0.999520583443,-0.902057767349
Woodyard,Wesley,ILB,75.0,3937.5,TEN,2014.0,1803.34822857,2134.15177143,-1.41849889696,-1.18343852708
McCluster,Dexter,RB,78.0,3000.0,TEN,2014.0,1699.94482759,1300.05517241,-0.808019033414,-0.764763156614
Phillips,Shaun,DE,80.0,2500.0,TEN,2014.0,2716.17690323,-216.176903226,0.104091055139,0.0795886685323
Whitehurst,Charlie,QB,73.0,2125.0,TEN,2014.0,2112.55880645,12.4411935484,-0.00415039267509,-0.00588915845107
Woods,Al,DT,73.0,2000.0,TEN,2014.0,1058.40951163,941.590488372,-1.36497598542,-0.889627765083
Johnson,Antonio,DT,74.0,1175.0,TEN,2014.0,1183.34647619,-8.34647619048,0.0108666715822,0.00705328182271
Olsen,Eric,C,69.0,645.0,TEN,2014.0,653.861857143,-8.86185714286,0.0565844180714,0.0135531030692
Talib,Aqib,CB,90.0,9500.0,DEN,2014.0,7644.27773333,1855.72226667,-0.701998991495,-0.242759660416
Ware,DeMarcus,OLB,90.0,10000.0,DEN,2014.0,6351.0205,3648.9795,-1.03234118767,-0.574550105766
Sanders,Emmanuel,WR,83.0,5000.0,DEN,2014.0,3524.57325926,1475.42674074,-0.651155573153,-0.418611455121
Montgomery,Will,C,86.0,1325.0,DEN,2014.0,4871.138,-3546.138,1.22777447424,0.727989640203
Justice,Winston,LT,67.0,1175.0,DEN,2014.0,599.476222222,575.523777778,-3.60633218712,-0.960044379482
Walker,Vance,DE,79.0,3340.0,KC,2014.0,2435.64258065,904.357419355,-0.509570160058,-0.371301366851
Mays,Joe,ILB,79.0,3000.0,KC,2014.0,2893.55820833,106.441791667,-0.0430466521179,-0.0367857786168
Linkenbach,Jeff,RT,72.0,900.0,KC,2014.0,1002.42645833,-102.426458333,0.173472666688,0.102178526396
Williams,Kyle,WR,95.0,740.0,KC,2014.0,7326.34154545,-6586.34154545,1.51052653564,0.898994607962
Howard,Austin,RT,81.0,6000.0,OAK,2014.0,3779.0905,2220.9095,-1.23515997302,-0.587683597416
Woodley,LaMarr,OLB,87.0,5175.0,OAK,2014.0,5511.8867619,-336.886761905,0.10808639955,0.0611200440896
Jones,James,WR,84.0,3333.333,OAK,2014.0,4443.92953571,-1110.59653571,0.360763658231,0.249913174093
Tuck,Justin,DE,88.0,5000.0,OAK,2014.0,6295.43752941,-1295.43752941,0.412009628844,0.205774026564
Penn,Donald,LT,82.0,4800.0,OAK,2014.0,3002.042,1797.958,-1.02190056277,-0.59891167412
Smith,Antonio,DE,87.0,4500.0,OAK,2014.0,4859.55533333,-359.555333333,0.177471244298,0.0739893485453
Jones-Drew,Maurice,RB,86.0,2500.0,OAK,2014.0,2727.05972222,-227.059722222,0.157520554191,0.0832617343771
Boothe,Kevin,G,75.0,1312.5,OAK,2014.0,1472.85145455,-160.351454545,0.136232602684,0.108871437137
Rogers,Carlos,CB,81.0,2500.0,OAK,2014.0,2305.25924242,194.740757576,-0.122774029684,-0.0844767278195
Young,Usama,S,78.0,1167.5,OAK,2014.0,1608.57253333,-441.072533333,0.283671644187,0.274201208956
McFadden,Darren,RB,79.0,1750.0,OAK,2014.0,1760.88034483,-10.8803448276,0.00681814458855,0.00617892343426
Sims,Pat,DT,83.0,1450.0,OAK,2014.0,3542.8705,-2092.8705,1.05011546512,0.590727349476
Brown,Vincent,WR,73.0,1025.0,OAK,2014.0,972.789254902,52.210745098,-0.0968390588525,-0.0536711778373
Wilson,C.J.,DE,67.0,795.0,OAK,2014.0,880.672106383,-85.672106383,0.0490953626885,0.0972803677578
Brown,Donald,RB,80.0,3500.0,SD,2014.0,2035.75162069,1464.24837931,-0.89166937382,-0.719266714283
Clemens,Kellen,QB,76.0,1500.0,SD,2014.0,2692.69245714,-1192.69245714,0.406154730192,0.442936754244
Conner,Kavell,ILB,72.0,900.0,SD,2014.0,1138.7135,-238.7135,0.28407429376,0.209634381256
Walker,Reggie,ILB,69.0,1025.0,SD,2014.0,795.5085,229.4915,-0.630165230079,-0.28848403254
Marshall,Richard,CB,73.0,855.0,SD,2014.0,934.839925926,-79.8399259259,0.116519276518,0.0854049166191
Ohrnberger,Rich,C,70.0,795.0,SD,2014.0,783.1917,11.8083,-0.0222295886447,-0.0150771516092
Ajirotutu,Seyi,WR,68.0,795.0,SD,2014.0,710.517288462,84.4827115385,-0.263393940077,-0.118903104696
Legursky,Doug,C,74.0,730.0,SD,2014.0,1464.82886667,-734.828866667,0.660719401877,0.501648269903
Melton,Henry,DT,88.0,6875.25,DAL,2014.0,4477.45433333,2397.79566667,-1.09341178864,-0.535526548828
McClain,Terrell,DT,71.0,1016.667,DAL,2014.0,875.579521739,141.087478261,-0.322417381429,-0.161136110151
Mincey,Jeremy,DE,73.0,1500.0,DAL,2014.0,1374.64594595,125.354054054,-0.103475969229,-0.0911900656484
Spencer,Anthony,OLB,85.0,2000.0,DAL,2014.0,4679.33359091,-2679.33359091,0.973360223663,0.572588711374
Weeden,Brandon,QB,74.0,615.0,DAL,2014.0,2159.54772727,-1544.54772727,0.533738988502,0.715218148581
Williams,Ryan,RB,72.0,730.0,DAL,2014.0,713.22245,16.77755,-0.0643124667803,-0.0235235865052
Edwards,Lavar,DE,67.0,495.0,DAL,2014.0,880.672106383,-385.672106383,0.221013731787,0.437929285585
Rodgers-Cromartie,Dominique,CB,87.0,7000.0,NYG,2014.0,5464.84979167,1535.15020833,-0.499881053394,-0.280913523126
Beason,Jon,ILB,79.0,5666.667,NYG,2014.0,2893.55820833,2773.10879167,-1.12148666018,-0.958373252586
Schwartz,Geoff,G,80.0,4200.0,NYG,2014.0,2760.19148148,1439.80851852,-1.03146660623,-0.521633563533
Jennings,Rashad,RB,82.0,2500.0,NYG,2014.0,2712.50692308,-212.506923077,0.120684559095,0.0783433661566
Walton,J.D.,C,76.0,3000.0,NYG,2014.0,1560.91373333,1439.08626667,-1.34934325047,-0.921951185344
McClain,Jameel,ILB,76.0,2262.5,NYG,2014.0,2002.85457143,259.645428571,-0.159928253281,-0.129637684271
Ayers,Robert,DE,81.0,1875.0,NYG,2014.0,2992.21863636,-1117.21863636,0.565282926875,0.373374666806
Patterson,Mike,DT,73.0,920.0,NYG,2014.0,1058.40951163,-138.409511628,0.200645250626,0.130771228062
Davis,Kellen,TE,74.0,795.0,NYG,2014.0,1089.94902273,-294.949022727,0.420362368199,0.270608089532
Jerry,John,G,75.0,795.0,NYG,2014.0,1472.85145455,-677.851454545,0.575894170386,0.460230699066
Ogletree,Kevin,WR,70.0,730.0,NYG,2014.0,844.315109091,-114.315109091,0.259068859854,0.13539389247
Holliday,Trindon,KR,67.0,700.0,NYG,2014.0,615.0,85.0,-inf,-0.138211382114
Carroll,Nolan,CB,77.0,1825.0,PHI,2014.0,1601.79185106,223.208148936,-0.200986733762,-0.139349035137
Braman,Bryan,OLB,71.0,1325.0,PHI,2014.0,995.678314286,329.321685714,-0.525662973805,-0.330751087966
Sanchez,Mark,QB,74.0,2250.0,PHI,2014.0,2159.54772727,90.4522727273,-0.031256984618,-0.0418848222639
Gardner,Andrew,G,64.0,742.5,PHI,2014.0,572.490884615,170.009115385,-1.83984391312,-0.29696388179
Benn,Arrelious,WR,73.0,645.0,PHI,2014.0,972.789254902,-327.789254902,0.607974524919,0.336958136873
Hatcher,Jason,DE,89.0,6875.0,WAS,2014.0,6436.85766667,438.142333333,-0.128010348306,-0.0680677367782
Jackson,DeSean,WR,90.0,6000.0,WAS,2014.0,6587.87388,-587.87388,0.153700486396,0.089235752036
Lauvao,Shawn,G,76.0,4250.0,WAS,2014.0,1615.08867647,2634.91132353,-2.21634616857,-1.63143446048
Roberts,Andre,WR,80.0,4000.0,WAS,2014.0,2673.25184375,1326.74815625,-0.848279867924,-0.496304962569
Porter,Tracy,CB,77.0,3125.0,WAS,2014.0,1601.79185106,1523.20814894,-1.37156565365,-0.950940128659
Hayward,Adam,OLB,72.0,1000.0,WAS,2014.0,1149.85197222,-149.851972222,0.215150584991,0.130322837932
Clark,Ryan,S,82.0,1020.0,WAS,2014.0,2834.02281818,-1814.02281818,0.84852156502,0.64008758382
Jackson,Rob,OLB,74.0,795.0,WAS,2014.0,1580.19689744,-785.196897436,0.607273469563,0.496898138903
McCoy,Colt,QB,73.0,795.0,WAS,2014.0,2112.55880645,-1317.55880645,0.439538730591,0.623679114838
Biggers,E.J.,CB,72.0,795.0,WAS,2014.0,812.973114754,-17.9731147541,0.0452163213265,0.0221078833087
Houston,Lamarr,OLB,89.0,7000.0,CHI,2014.0,6418.64393333,581.356066667,-0.178436783969,-0.0905730357853
Allen,Jared,DE,87.0,8000.0,CHI,2014.0,4859.55533333,3140.44466667,-1.5500774734,-0.646241158142
Young,Willie,OLB,80.0,3000.0,CHI,2014.0,3200.12071429,-200.120714286,0.096662864111,0.0625353641793
Tillman,Charles,CB,87.0,3250.0,CHI,2014.0,5464.84979167,-2214.84979167,0.721207241453,0.405290149977
Williams,D.J.,ILB,78.0,1500.0,CHI,2014.0,2269.958,-769.958,0.420209453319,0.339194822107
Mariani,Marc,WR,69.0,615.0,CHI,2014.0,766.0712,-151.0712,0.453093976258,0.197202557673
Rosario,Dante,TE,76.0,855.0,CHI,2014.0,1351.72403226,-496.724032258,0.525548764679,0.367474440347
De,Brian,C,83.0,795.001,CHI,2014.0,3762.1258,-2967.1248,1.27088091473,0.788683036596
Britton,Eben,RT,70.0,795.0,CHI,2014.0,799.371727273,-4.37172727273,0.0147079063644,0.00546895408428
Steltz,Craig,S,73.0,795.0,CHI,2014.0,821.889096154,-26.8890961538,0.0590998087372,0.032716209863
Morgan,Josh,WR,76.0,730.0,CHI,2014.0,1440.04870213,-710.048702128,0.660368784756,0.493072700304
Mulligan,Matthew,TE,71.0,730.0,CHI,2014.0,782.339,-52.339,0.158493023901,0.0669006658239
McManis,Sherrick,CB,66.0,730.0,CHI,2014.0,602.137622222,127.862377778,-1.06908246079,-0.212347431981
Clausen,Jimmy,QB,67.0,645.0,CHI,2014.0,635.270235294,9.72976470588,-0.0486168187559,-0.0153159461365
Tate,Golden,WR,84.0,6200.0,DET,2014.0,4443.92953571,1756.07046429,-0.570437944324,-0.395161635704
Pettigrew,Brandon,TE,79.0,4000.0,DET,2014.0,1793.49409091,2206.50590909,-1.96689789058,-1.23028334483
Mathis,Rashean,CB,80.0,1020.0,DET,2014.0,2385.186375,-1365.186375,0.932714561247,0.572360461769
Orlovsky,Dan,QB,71.0,920.0,DET,2014.0,1311.33996296,-391.339962963,0.324731657843,0.298427542831
Tapp,Darryl,DE,75.0,920.0,DET,2014.0,1692.12033333,-772.120333333,0.56136395429,0.456303442564
Vaughn,Cassius,CB,73.0,730.0,DET,2014.0,934.839925926,-204.839925926,0.298945667773,0.219117648108
Fluellen,Andre,DT,68.0,730.0,DET,2014.0,645.084484848,84.9155151515,-0.559322289565,-0.131634719399
Peppers,Julius,OLB,82.0,8666.667,GB,2014.0,4201.81848,4464.84852,-1.63100930465,-1.06259909638
Raji,B.J.,DT,83.0,4000.0,GB,2014.0,3542.8705,457.1295,-0.229368590895,-0.129028001447
Starks,James,RB,78.0,1625.0,GB,2014.0,1699.94482759,-74.9448275862,0.0465802132329,0.044086623501
Quarless,Andrew,TE,74.0,1500.0,GB,2014.0,1089.94902273,410.050977273,-0.584406072259,-0.376211151827
Flynn,Matt,QB,78.0,1068.125,GB,2014.0,3642.31104,-2574.18604,0.620048340146,0.706745253695
Guion,Letroy,DE,75.0,1000.0,GB,2014.0,1692.12033333,-692.120333333,0.503200589844,0.409025481048
Joseph,Linval,DT,86.0,6250.0,MIN,2014.0,3615.51628571,2634.48371429,-1.17679915085,-0.728660447388
Munnerlyn,Captain,CB,86.0,3750.0,MIN,2014.0,4940.54425,-1190.54425,0.401140452977,0.240974311686
Johnson,Charlie,G,78.0,2500.0,MIN,2014.0,2152.59558065,347.404419355,-0.261073967588,-0.161388614972
Wootton,Corey,DT,74.0,1500.0,MIN,2014.0,1183.34647619,316.65352381,-0.41226617917,-0.26759155512
Simpson,Jerome,WR,78.0,1000.0,MIN,2014.0,1929.83667568,-929.836675676,0.691810801499,0.48182143463
Evans,Fred,DT,75.0,1000.0,MIN,2014.0,1245.70297297,-245.702972973,0.309469441094,0.197240416298
Johnson,Tom,DT,71.0,845.0,MIN,2014.0,875.579521739,-30.5795217391,0.0698812498885,0.0349248937188
Ducasse,Vladimir,G,73.0,795.0,MIN,2014.0,1093.02059459,-298.020594595,0.288691894945,0.272657803584
Soliai,Paul,DT,87.0,6400.0,ATL,2014.0,4268.47688889,2131.52311111,-0.860111126073,-0.499363863644
Jackson,Tyson,DE,84.0,5000.0,ATL,2014.0,3949.57736,1050.42264,-0.45221310884,-0.265958239137
Asamoah,Jon,G,85.0,4500.0,ATL,2014.0,3138.65525,1361.34475,-0.769221035425,-0.433735036685
Hester,Devin,WR,73.0,3000.0,ATL,2014.0,972.789254902,2027.2107451,-3.76001492188,-2.08391564245
Wilson,Josh,CB,79.0,920.0,ATL,2014.0,2306.87686047,-1386.87686047,0.914289488246,0.601192410498
Jerry,Peria,DT,73.0,895.0,ATL,2014.0,1058.40951163,-163.409511628,0.236886482941,0.154391575125
Arenas,Javier,CB,76.0,795.0,ATL,2014.0,1455.06621569,-660.066215686,0.626613836282,0.453633112068
Weems,Eric,WR,73.0,730.0,ATL,2014.0,972.789254902,-242.789254902,0.450318854865,0.249580527004
Pascoe,Bear,TE,72.0,730.0,ATL,2014.0,840.499615385,-110.499615385,0.305519581914,0.131468966032
Cotchery,Jerricho,WR,80.0,1603.0,CAR,2014.0,2673.25184375,-1070.25184375,0.684284420057,0.40035578625
DeCoud,Thomas,S,81.0,1762.5,CAR,2014.0,2611.89502778,-849.395027778,0.406697540711,0.325202589976
Anderson,Derek,QB,73.0,1282.0,CAR,2014.0,2112.55880645,-830.558806452,0.27707511929,0.393152987702
Love,Kyle,DT,72.0,737.5,CAR,2014.0,927.668195122,-190.168195122,0.427093609281,0.204995920009
Cole,Colin,DT,75.0,1125.0,CAR,2014.0,1245.70297297,-120.702972973,0.152028610531,0.0968954683354
Avant,Jason,WR,77.0,1050.0,CAR,2014.0,1736.68882051,-686.688820513,0.542056279752,0.395401186673
Dickson,Ed,TE,72.0,795.0,CAR,2014.0,840.499615385,-45.4996153846,0.125801555247,0.0541340109523
Webb,Joe,QB,67.0,795.0,CAR,2014.0,635.270235294,159.729764706,-0.798123413605,-0.25143593361
Williams,Jason,OLB,68.0,715.0,CAR,2014.0,619.004146341,95.9958536585,-0.551318744096,-0.155081115734
Strief,Zach,RT,87.0,4000.0,NO,2014.0,4214.375,-214.375,0.10582922309,0.0508675663651
Goodwin,Jonathan,C,79.0,1020.0,NO,2014.0,2562.86375,-1542.86375,0.954348662449,0.602007715002
Meachem,Robert,WR,76.0,920.0,NO,2014.0,1440.04870213,-520.048702128,0.483662498656,0.361132718192
Haralson,Parys,DE,82.0,920.0,NO,2014.0,3157.03919355,-2237.03919355,1.00309187081,0.708587716656
McCown,Luke,QB,75.0,920.0,NO,2014.0,2617.58447059,-1697.58447059,0.570002937978,0.648530922178
Humber,Ramon,OLB,66.0,795.0,NO,2014.0,568.088642857,226.911357143,-2.93952513004,-0.399429490443
Deaderick,Brandon,DT,66.0,730.0,NO,2014.0,581.513961538,148.486038462,-1.80468821905,-0.255343892464
Ozougwu,Cheta,DE,69.0,570.0,NO,2014.0,762.074205128,-192.074205128,0.227516169625,0.25204134169
Morgan,Joseph,WR,72.0,495.0,NO,2014.0,964.507759259,-469.507759259,0.866723519629,0.486784844136
Johnson,Michael,DE,91.0,8750.0,TB,2014.0,6746.79285714,2003.20714286,-0.508739777832,-0.296912501284
Collins,Anthony,LT,84.0,6000.0,TB,2014.0,4228.21411111,1771.78588889,-0.5794108157,-0.419038828765
Verner,Alterraun,CB,87.0,6437.5,TB,2014.0,5464.84979167,972.650208333,-0.316717809167,-0.177982972161
McDonald,Clinton,DT,77.0,3000.0,TB,2014.0,1822.83292857,1177.16707143,-0.914365035005,-0.645789887256
McCown,Josh,QB,83.0,5000.0,TB,2014.0,11557.9984444,-6557.99844444,0.986547076838,0.567399145792
Myers,Brandon,TE,77.0,2125.0,TB,2014.0,1360.84625806,764.153741935,-0.809840370046,-0.561528341212
Jenkins,Mike,CB,77.0,1500.0,TB,2014.0,1601.79185106,-101.791851064,0.0916579962087,0.0635487382435
Fletcher,Dane,ILB,74.0,1200.0,TB,2014.0,1544.57844118,-344.578441176,0.316755080843,0.223088987901
English,Larry,OLB,78.0,795.0,TB,2014.0,2193.23082353,-1398.23082353,0.902345088902,0.637521052745
Murphy,Louis,WR,74.0,795.0,TB,2014.0,1077.52421569,-282.524215686,0.391222105196,0.262197555817
Cousins,Oniel,G,67.0,795.0,TB,2014.0,599.493088235,195.506911765,-2.21081410242,-0.326120376701
McDaniel,Tony,DT,83.0,2875.0,SEA,2014.0,3542.8705,-667.8705,0.33510966911,0.18851112396
Williams,Kevin,DT,82.0,2100.0,SEA,2014.0,3125.58747059,-1025.58747059,0.61219340609,0.328126305931
Rice,Sidney,WR,82.0,1400.0,SEA,2014.0,3425.76989286,-2025.76989286,1.01681972513,0.591332738688
Jackson,Tarvaris,QB,75.0,1250.0,SEA,2014.0,2617.58447059,-1367.58447059,0.459197865953,0.522460492089
Adams,Phillip,CB,71.0,795.0,SEA,2014.0,773.4125,21.5875,-0.0650867556622,-0.0279120133176
Schofield,O'Brien,OLB,75.0,730.0,SEA,2014.0,1734.96441463,-1004.96441463,0.735445138519,0.579242090591
Johnson,Josh,QB,71.0,730.0,SF,2014.0,1311.33996296,-581.339962963,0.482392568635,0.443317506811
Cook,Chris,CB,79.0,730.0,SF,2014.0,2306.87686047,-1576.87686047,1.03954574402,0.68355484746
Cox,Perrish,CB,71.0,695.0,SF,2014.0,773.4125,-78.4125,0.236415297203,0.101385095276
Lawson,Manny,OLB,82.0,3000.0,BUF,2014.0,3295.66376923,-295.663769231,0.109354524435,0.0897129652579
Kolb,Kevin,QB,76.0,3050.0,BUF,2014.0,2614.49146875,435.50853125,-0.168911885222,-0.166574852684
Branch,Alan,DT,75.0,3000.0,BUF,2014.0,1537.246225,1462.753775,-0.884773324639,-0.951541627627
Legursky,Doug,C,73.0,1000.0,BUF,2014.0,1137.9574,-137.9574,0.167374836285,0.121232481989
Leonhard,Jim,S,75.0,840.0,BUF,2014.0,1349.77497561,-509.77497561,0.417507309815,0.377674045542
Choice,Tashard,RB,73.0,780.0,BUF,2014.0,1186.15562791,-406.155627907,0.206247030924,0.34241343914
Flynn,Matt,QB,78.0,715.0,BUF,2014.0,3264.76188889,-2549.76188889,1.21621979043,0.78099474806
Sampson,Demarco,WR,62.0,480.0,BUF,2014.0,537.347571429,-57.3475714286,0.83993518504,0.106723421632
Wallace,Mike,WR,87.0,12000.0,MIA,2014.0,6435.89395833,5564.10604167,-1.73243462948,-0.864542840154
Ellerbe,Dannell,OLB,84.0,7000.0,MIA,2014.0,4207.24211111,2792.75788889,-0.881438211392,-0.663797759942
Wheeler,Philip,OLB,87.0,5200.0,MIA,2014.0,5913.15836842,-713.158368421,0.200609847194,0.120605321892
Gibson,Brandon,WR,79.0,3260.0,MIA,2014.0,2602.2619,657.7381,-0.391778652472,-0.252756304045
Grimes,Brent,CB,89.0,5500.0,MIA,2014.0,5972.2062,-472.2062,0.170211710808,0.0790672967722
Garner,Nate,RT,76.0,1625.0,MIA,2014.0,1549.22621739,75.7737826087,-0.0685511124431,-0.0489107283094
Keller,Dustin,TE,84.0,4250.0,MIA,2014.0,3592.33833333,657.661666667,-0.333689834282,-0.183073420609
Clabo,Tyson,RT,89.0,3500.0,MIA,2014.0,5513.78571429,-2013.78571429,1.69985452888,0.365227416994
Amendola,Danny,WR,83.0,5700.0,NE,2014.0,4405.49490909,1294.50509091,-0.443705893466,-0.293838744028
Vollmer,Sebastian,RT,91.0,4187.5,NE,2014.0,5432.75,-1245.25,0.987108772594,0.229211725185
Arrington,Kyle,CB,77.0,4000.0,NE,2014.0,1754.05376316,2245.94623684,-1.90709933671,-1.28043181117
Kelly,Tommy,DT,78.0,2500.0,NE,2014.0,2095.12794286,404.872057143,-0.223057966997,-0.193244550302
Wilson,Adrian,S,87.0,1666.667,NE,2014.0,4315.85028571,-2649.18328571,1.1489174531,0.613826502389
Talib,Aqib,CB,86.0,4860.0,NE,2014.0,4674.70195652,185.298043478,-0.0724082337225,-0.0396384721853
Washington,Leon,RB,75.0,1300.0,NE,2014.0,1259.96027907,40.0397209302,-0.0203137496363,-0.0317785580985
Svitek,Will,LT,75.0,910.0,NE,2014.0,1562.63669231,-652.636692308,0.462482465125,0.417650945687
Koutouvides,Niko,ILB,71.0,865.0,NE,2014.0,814.97212,50.02788,-0.186715789638,-0.061386001769
Edelman,Julian,WR,77.0,765.0,NE,2014.0,1858.35126316,-1093.35126316,0.779726237964,0.588344778963
Goodson,Mike,RB,77.0,2300.0,NYJ,2014.0,1180.89683333,1119.10316667,-1.4945025714,-0.947672256439
Barnes,Antwan,OLB,77.0,1350.0,NYJ,2014.0,2171.20963889,-821.209638889,0.426303255269,0.3782267839
Landry,Dawan,S,79.0,1500.0,NYJ,2014.0,2204.35325,-704.35325,0.435056822949,0.319528301555
Purdum,Tanner,LS,54.0,745.0,NYJ,2014.0,774.0,-29.0,0.114309662706,0.0374677002584
Colon,Willie,G,80.0,1162.5,NYJ,2014.0,2486.29061538,-1323.79061538,0.785342955646,0.532435994084
Pace,Calvin,OLB,75.0,1005.0,NYJ,2014.0,1915.374,-910.374,0.524012066151,0.475298296834
Quinn,Brady,QB,73.0,715.0,NYJ,2014.0,1919.73913889,-1204.73913889,0.542117985084,0.627553564171
