Last Name,First Name,Position,Overall,Salary,Team,Year
Robinson,Laurent,WR,83.0,6500.0,JAX,2012.0
Jones-Drew,Maurice,RB,97.0,6220.0,JAX,2012.0
Babin,Jason,DE,93.0,5780.0,JAX,2012.0
Landry,Dawan,S,81.0,5500.0,JAX,2012.0
Monroe,Eugene,LT,87.0,5250.0,JAX,2012.0
Mincey,Jeremy,DE,81.0,5000.0,JAX,2012.0
Mathis,Rashean,CB,87.0,4848.0,JAX,2012.0
Smith,Daryl,ILB,92.0,4723.333,JAX,2012.0
Blackmon,Justin,WR,80.0,4628.003,JAX,2012.0
Alualu,Tyson,DE,79.0,4379.8,JAX,2012.0
Nwaneri,Uche,G,84.0,4183.5,JAX,2012.0
Jones,Greg,FB,67.0,3480.0,JAX,2012.0
Lowery,Dwight,S,77.0,3400.0,JAX,2012.0
Henne,Chad,QB,75.0,3375.0,JAX,2012.0
Ross,Aaron,CB,80.0,3250.0,JAX,2012.0
Gabbert,Blaine,QB,74.0,3000.412,JAX,2012.0
Owens,Montell,FB,69.0,2600.0,JAX,2012.0
Meester,Brad,C,88.0,2500.0,JAX,2012.0
Mosley,C.J.,DT,73.0,2475.0,JAX,2012.0
Allen,Russell,OLB,75.0,2000.0,JAX,2012.0
Spitz,Jason,G,76.0,1750.0,JAX,2012.0
Whimper,Guy,G,75.0,1525.0,JAX,2012.0
Branch,Andre,DE,70.0,1272.484,JAX,2012.0
Middleton,William,CB,72.0,1260.0,JAX,2012.0
Britton,Eben,RT,81.0,1145.0,JAX,2012.0
Cain,Jeremy,LS,41.0,1000.0,JAX,2012.0
Harris,Chris,S,74.0,825.0,JAX,2012.0
Rackley,Will,G,66.0,728.569,JAX,2012.0
Vallos,Steve,C,73.0,700.0,JAX,2012.0
Molden,Antwaun,CB,68.0,700.0,JAX,2012.0
Stovall,Maurice,WR,68.0,700.0,JAX,2012.0
Smith,D'Anthony,DT,65.0,673.75,JAX,2012.0
Shorts,Cecil,WR,61.0,668.037,JAX,2012.0
Price,Taylor,WR,64.0,661.145,JAX,2012.0
Prosinski,Chris,S,66.0,660.036,JAX,2012.0
Knighton,Terrance,DT,84.0,648.465,JAX,2012.0
Cox,Derek,CB,85.0,645.75,JAX,2012.0
Stanback,Isaiah,TE,63.0,622.5,JAX,2012.0
Palmer,Jordan,QB,63.0,615.0,JAX,2012.0
Parmele,Jalen,RB,65.0,615.0,JAX,2012.0
Cosby,Quan,WR,63.0,615.0,JAX,2012.0
Harris,Mike,CB,63.0,553.947,JAX,2012.0
Selvie,George,DE,63.0,540.0,JAX,2012.0
Potter,Zach,TE,63.0,540.0,JAX,2012.0
Pendleton,Jeris,DT,60.0,537.721,JAX,2012.0
Lane,Austen,DE,72.0,531.049,JAX,2012.0
Marshall,Brandon,OLB,63.0,525.0,JAX,2012.0
Rutland,Kevin,CB,64.0,510.0,JAX,2012.0
Todman,Jordan,RB,62.0,510.0,JAX,2012.0
Jones,Greg,ILB,67.0,510.0,JAX,2012.0
Brewster,Mike,C,64.0,483.333,JAX,2012.0
Veldman,Matt,TE,60.0,481.667,JAX,2012.0
Bradfield,Cameron,RT,64.0,466.667,JAX,2012.0
Shipley,Jordan,WR,74.0,465.0,JAX,2012.0
Jennings,Rashad,RB,74.0,447.113,JAX,2012.0
Clemons,Toney,WR,58.0,435.0,JAX,2012.0
Murphy,Richard,RB,56.0,435.0,JAX,2012.0
Brackett,Brett,TE,54.0,431.667,JAX,2012.0
Chick,John,DT,67.0,420.0,JAX,2012.0
Estes,John,C,66.0,410.0,JAX,2012.0
Bosworth,Kyle,OLB,55.0,409.167,JAX,2012.0
Armstrong,Anthony,WR,69.0,405.0,JAX,2012.0
Long,Jerome,DE,60.0,397.5,JAX,2012.0
Jackson,Jerrell,WR,55.0,397.5,JAX,2012.0
Johnson,Chris,RB,90.0,13493.75,TEN,2012.0
McCourty,Jason,CB,83.0,7173.333,TEN,2012.0
Roos,Michael,LT,91.0,7166.667,TEN,2012.0
Griffin,Michael,S,89.0,7000.0,TEN,2012.0
Wimbley,Kamerion,OLB,88.0,7000.0,TEN,2012.0
Hasselbeck,Matt,QB,85.0,6666.667,TEN,2012.0
Hutchinson,Steve,G,88.0,5333.333,TEN,2012.0
Stewart,David,RT,93.0,5269.0,TEN,2012.0
Amano,Eugene,C,73.0,5249.4,TEN,2012.0
Washington,Nate,WR,83.0,4466.667,TEN,2012.0
Witherspoon,Will,OLB,83.0,3666.667,TEN,2012.0
Stevens,Craig,TE,72.0,3600.0,TEN,2012.0
Locker,Jake,QB,75.0,3146.501,TEN,2012.0
Harris,Leroy,C,86.0,3100.0,TEN,2012.0
Morgan,Derrick,OLB,74.0,3079.002,TEN,2012.0
Hawkins,Lavelle,WR,72.0,2400.0,TEN,2012.0
Wright,Kendall,WR,74.0,2054.613,TEN,2012.0
Britt,Kenny,WR,88.0,1830.002,TEN,2012.0
Otto,Michael,LT,65.0,1600.0,TEN,2012.0
Babineaux,Jordan,S,80.0,1600.0,TEN,2012.0
Ball,Dave,DE,78.0,1272.0,TEN,2012.0
Ayers,Akeem,OLB,78.0,1231.629,TEN,2012.0
Shaw,Tim,OLB,62.0,1100.0,TEN,2012.0
Bailey,Patrick,OLB,66.0,1100.0,TEN,2012.0
Brown,Zach,ILB,65.0,964.575,TEN,2012.0
Verner,Alterraun,CB,81.0,790.035,TEN,2012.0
Marks,Sen'Derrick,DT,74.0,774.25,TEN,2012.0
Dawson,Keyunta,DE,67.0,700.0,TEN,2012.0
Diles,Zac,ILB,71.0,700.0,TEN,2012.0
Douzable,Leger,DE,72.0,700.0,TEN,2012.0
Casey,Jurrell,DE,82.0,683.109,TEN,2012.0
Martin,Mike,DE,66.0,681.89,TEN,2012.0
Williams,Damian,WR,72.0,652.5,TEN,2012.0
Sensabaugh,Coty,CB,67.0,633.023,TEN,2012.0
McCarthy,Colin,ILB,76.0,623.85,TEN,2012.0
DeVan,Kyle,G,73.0,615.0,TEN,2012.0
Velasco,Fernando,G,68.0,615.0,TEN,2012.0
Reynaud,Darius,RB,61.0,615.0,TEN,2012.0
Cook,Jared,TE,82.0,612.5,TEN,2012.0
Mouton,Ryan,CB,68.0,603.438,TEN,2012.0
Harper,Jamie,RB,65.0,585.145,TEN,2012.0
Afalava,Al,S,73.0,585.0,TEN,2012.0
Petrus,Mitch,G,69.0,585.0,TEN,2012.0
Thompson,Taylor,TE,62.0,574.5,TEN,2012.0
Klug,Karl,DT,79.0,558.613,TEN,2012.0
Martin,Markelle,S,68.0,550.947,TEN,2012.0
McRath,Gerald,LB,72.0,544.031,TEN,2012.0
Solomon,Scott,DE,62.0,541.741,TEN,2012.0
Johnson,Robert,S,66.0,540.0,TEN,2012.0
Stingily,Byron,RT,62.0,537.625,TEN,2012.0
Campbell,Tommie,CB,69.0,521.474,TEN,2012.0
Baldridge,Daniel,RT,62.0,510.0,TEN,2012.0
Evans,Darren,RB,63.0,510.0,TEN,2012.0
Wilson,Tracy,S,64.0,510.0,TEN,2012.0
Mariani,Marc,WR,69.0,499.85,TEN,2012.0
Brinkley,Beau,LS,50.0,486.667,TEN,2012.0
Harris,DaJohn,DT,60.0,480.333,TEN,2012.0
Smith,Rusty,QB,61.0,476.056,TEN,2012.0
Ringer,Javon,RB,73.0,474.135,TEN,2012.0
Wynn,Jarius,DE,74.0,464.683,TEN,2012.0
Afalava,Al,S,73.0,462.65,TEN,2012.0
Malast,Kevin,LB,57.0,440.0,TEN,2012.0
Egboh,Pannel,DE,64.0,435.0,TEN,2012.0
Matthews,Kevin,C,66.0,368.75,TEN,2012.0
Manning,Peyton,QB,93.0,19200.0,DEN,2012.0
Bailey,Champ,CB,95.0,10625.0,DEN,2012.0
Dumervil,Elvis,OLB,88.0,10250.0,DEN,2012.0
Miller,Von,OLB,89.0,5250.095,DEN,2012.0
Kuper,Chris,G,85.0,4668.667,DEN,2012.0
Mays,Joe,ILB,79.0,4000.0,DEN,2012.0
Porter,Tracy,CB,80.0,4000.0,DEN,2012.0
Clady,Ryan,LT,87.0,3500.0,DEN,2012.0
Moreno,Knowshon,RB,76.0,3415.0,DEN,2012.0
Dreessen,Joel,TE,77.0,2833.333,DEN,2012.0
Thomas,Demaryius,WR,81.0,2830.1,DEN,2012.0
Tamme,Jacob,TE,79.0,2708.333,DEN,2012.0
Ayers,Robert,DE,78.0,2600.0,DEN,2012.0
Woodyard,Wesley,ILB,72.0,2500.0,DEN,2012.0
Vickerson,Kevin,DT,76.0,2375.0,DEN,2012.0
McGahee,Willis,RB,85.0,2375.0,DEN,2012.0
Adams,Mike,S,76.0,2000.0,DEN,2012.0
Warren,Ty,DT,82.0,1500.0,DEN,2012.0
Wolfe,Derek,DE,72.0,1301.7,DEN,2012.0
Hanie,Caleb,QB,68.0,1250.0,DEN,2012.0
Moore,Rahim,S,68.0,1112.032,DEN,2012.0
Franklin,Orlando,G,76.0,1089.0,DEN,2012.0
Beadles,Zane,G,75.0,1080.25,DEN,2012.0
Bannan,Justin,DT,78.0,1000.0,DEN,2012.0
Stokley,Brandon,WR,72.0,925.0,DEN,2012.0
Caldwell,Andre,WR,77.0,900.0,DEN,2012.0
Osweiler,Brock,QB,69.0,879.17,DEN,2012.0
Walton,J.D.,C,72.0,857.875,DEN,2012.0
Decker,Eric,WR,78.0,828.788,DEN,2012.0
Koppen,Dan,C,82.0,825.0,DEN,2012.0
Hillman,Ronnie,RB,68.0,750.208,DEN,2012.0
Hunter,Jason,DE,74.0,700.0,DEN,2012.0
Irving,Nate,ILB,65.0,683.75,DEN,2012.0
Bolden,Omar,CB,69.0,643.607,DEN,2012.0
Carter,Quinton,S,72.0,623.75,DEN,2012.0
Blake,Philip,G,70.0,619.65,DEN,2012.0
Carter,Tony,CB,64.0,615.0,DEN,2012.0
Jackson,Malik,DE,61.0,578.403,DEN,2012.0
Bruton,David,S,65.0,558.1,DEN,2012.0
Trevathan,Danny,OLB,59.0,551.018,DEN,2012.0
Ball,Lance,RB,71.0,540.0,DEN,2012.0
Clark,Chris,RT,64.0,540.0,DEN,2012.0
Green,Virgil,TE,64.0,526.236,DEN,2012.0
Davis,C.J.,C,63.0,510.0,DEN,2012.0
Siliga,Sealver,DT,54.0,480.0,DEN,2012.0
Harris,Chris,CB,74.0,465.667,DEN,2012.0
Holliday,Trindon,KR,55.0,435.0,DEN,2012.0
Thomas,Julius,TE,62.0,420.75,DEN,2012.0
Unrein,Mitch,DT,62.0,415.0,DEN,2012.0
Beal,Jeremy,DE,66.0,397.5,DEN,2012.0
Fannin,Mario,RB,61.0,393.333,DEN,2012.0
Hali,Tamba,OLB,95.0,11500.0,KC,2012.0
Jackson,Tyson,DT,76.0,10985.0,KC,2012.0
Cassel,Matt,QB,80.0,10500.0,KC,2012.0
Dorsey,Glenn,DT,83.0,10085.0,KC,2012.0
Bowe,Dwayne,WR,91.0,9515.0,KC,2012.0
Berry,Eric,S,88.0,8340.717,KC,2012.0
Flowers,Brandon,CB,93.0,8225.0,KC,2012.0
Routt,Stanford,CB,84.0,6000.0,KC,2012.0
Johnson,Derrick,ILB,92.0,5530.0,KC,2012.0
Winston,Eric,RT,91.0,5500.0,KC,2012.0
Charles,Jamaal,RB,91.0,4661.667,KC,2012.0
Breaston,Steve,WR,79.0,4510.0,KC,2012.0
Albert,Branden,LT,89.0,3160.0,KC,2012.0
Boss,Kevin,TE,77.0,3000.0,KC,2012.0
Poe,Dontari,DT,77.0,2830.002,KC,2012.0
Hillis,Peyton,RB,83.0,2800.0,KC,2012.0
Lilja,Ryan,C,85.0,2500.0,KC,2012.0
Belcher,Jovan,LB,77.0,1927.0,KC,2012.0
Baldwin,Jonathan,WR,74.0,1887.901,KC,2012.0
Quinn,Brady,QB,72.0,1500.0,KC,2012.0
Studebaker,Andy,OLB,74.0,1472.5,KC,2012.0
McCluster,Dexter,RB,74.0,1325.0,KC,2012.0
Allen,Jeff,RT,70.0,1160.956,KC,2012.0
Pitoitua,Ropati,DE,70.0,1150.0,KC,2012.0
Arenas,Javier,CB,76.0,949.604,KC,2012.0
Copper,Terrance,WR,65.0,891.667,KC,2012.0
Asamoah,Jon,G,84.0,886.28,KC,2012.0
Hudson,Rodney,C,74.0,876.525,KC,2012.0
Elam,Abram,S,79.0,850.0,KC,2012.0
Smith,Shaun,DT,76.0,825.0,KC,2012.0
Daniels,Travis,S,67.0,825.0,KC,2012.0
Moeaki,Tony,TE,76.0,817.413,KC,2012.0
Gafford,Thomas,LS,66.0,727.5,KC,2012.0
Pope,Leonard,TE,72.0,725.0,KC,2012.0
Lewis,Kendrick,S,81.0,709.975,KC,2012.0
Stephenson,Donald,RT,64.0,703.125,KC,2012.0
Siler,Brandon,LB,77.0,700.0,KC,2012.0
Kehl,Bryan,ILB,66.0,700.0,KC,2012.0
Williams,Leon,LB,68.0,700.0,KC,2012.0
Willis,Ray,T,74.0,700.0,KC,2012.0
Houston,Justin,OLB,82.0,696.562,KC,2012.0
Greenwood,Cory,OLB,66.0,687.5,KC,2012.0
Bailey,Allen,DE,72.0,667.736,KC,2012.0
O'Connell,Jake,TE,64.0,640.0,KC,2012.0
Wylie,Devon,WR,64.0,638.85,KC,2012.0
Brown,Jalil,CB,67.0,632.325,KC,2012.0
Menzie,De'Quan,CB,64.0,573.613,KC,2012.0
Stanzi,Ricky,QB,65.0,571.513,KC,2012.0
Gray,Cyrus,RB,66.0,558.168,KC,2012.0
Maneri,Steve,TE,57.0,540.0,KC,2012.0
Mattison,Bryan,G,73.0,540.0,KC,2012.0
McCarthy,Kyle,CB,65.0,540.0,KC,2012.0
Powe,Jerrell,DT,67.0,535.92,KC,2012.0
Toribio,Anthony,DE,65.0,510.0,KC,2012.0
Eachus,Nate,RB,64.0,480.833,KC,2012.0
Heyman,Dexter,LB,54.0,480.333,KC,2012.0
Hartman,Tysyn,S,62.0,480.0,KC,2012.0
Hemingway,Junior,WR,63.0,455.0,KC,2012.0
Newsome,Jamar,WR,55.0,435.0,KC,2012.0
Draughn,Shaun,RB,64.0,415.0,KC,2012.0
Thorpe,Neiko,CB,57.0,290.0,KC,2012.0
Palmer,Carson,QB,84.0,10750.0,OAK,2012.0
McClain,Rolando,ILB,85.0,8000.0,OAK,2012.0
Huff,Michael,S,83.0,8000.0,OAK,2012.0
Heyward-Bey,Darrius,WR,83.0,7650.0,OAK,2012.0
Seymour,Richard,DT,92.0,7500.0,OAK,2012.0
Kelly,Tommy,DT,86.0,7160.714,OAK,2012.0
McFadden,Darren,RB,91.0,7007.292,OAK,2012.0
Branch,Tyvon,S,89.0,6650.0,OAK,2012.0
Brisiel,Mike,G,84.0,4000.0,OAK,2012.0
Curry,Aaron,OLB,79.0,3300.0,OAK,2012.0
Bartell,Ron,CB,81.0,2912.5,OAK,2012.0
Barnes,Khalif,RT,75.0,2000.0,OAK,2012.0
Bryant,Desmond,DE,76.0,1927.0,OAK,2012.0
Tollefson,Dave,DE,70.0,1200.0,OAK,2012.0
Condo,Jon,LS,39.0,1183.333,OAK,2012.0
Houston,Lamarr,DE,85.0,1120.0,OAK,2012.0
Wisniewski,Stefen,C,82.0,1033.851,OAK,2012.0
Mitchell,Mike,S,76.0,944.5,OAK,2012.0
Carlisle,Cooper,G,77.0,925.0,OAK,2012.0
Hanson,Joselio,CB,73.0,900.0,OAK,2012.0
Veldheer,Jared,LT,88.0,882.0,OAK,2012.0
Spencer,Shawntae,CB,79.0,825.0,OAK,2012.0
Giordano,Matt,S,71.0,825.0,OAK,2012.0
Ford,Jacoby,WR,75.0,787.211,OAK,2012.0
Leinart,Matt,QB,73.0,750.0,OAK,2012.0
Hagan,Derek,WR,70.0,700.0,OAK,2012.0
Wheeler,Philip,OLB,75.0,700.0,OAK,2012.0
Pryor,Terrelle,QB,65.0,686.517,OAK,2012.0
Lee,Pat,CB,68.0,680.0,OAK,2012.0
Bergstrom,Tony,G,66.0,651.504,OAK,2012.0
Shaughnessy,Matt,OLB,78.0,650.563,OAK,2012.0
Jones,Taiwan,CB,68.0,611.25,OAK,2012.0
Burris,Miles,ILB,65.0,600.146,OAK,2012.0
Crawford,Jack,DE,62.0,570.621,OAK,2012.0
Clayton,Keenan,OLB,68.0,564.197,OAK,2012.0
Criner,Juron,WR,67.0,561.14,OAK,2012.0
Goodson,Mike,RB,74.0,560.5,OAK,2012.0
Moore,Denarius,WR,80.0,557.513,OAK,2012.0
Bilukidi,Christo,DT,60.0,550.966,OAK,2012.0
Adams,Phillip,CB,64.0,540.0,OAK,2012.0
Gordon,Richard,TE,65.0,536.213,OAK,2012.0
Ausberry,David,TE,67.0,521.475,OAK,2012.0
Chekwa,Chimdi,CB,67.0,510.0,OAK,2012.0
Nix,Lucas,G,62.0,484.167,OAK,2012.0
Streater,Rod,WR,66.0,483.333,OAK,2012.0
Goethel,Travis,LB,60.0,473.25,OAK,2012.0
Bair,Brandon,DT,67.0,472.5,OAK,2012.0
Smith,Willie,LT,65.0,470.0,OAK,2012.0
So'oto,Vic,OLB,65.0,468.0,OAK,2012.0
Calhoun,Duke,WR,65.0,465.0,OAK,2012.0
Myers,Brandon,TE,71.0,460.25,OAK,2012.0
Nelms,Cory,S,56.0,397.5,OAK,2012.0
Burnett,Kaelin,OLB,55.0,390.0,OAK,2012.0
Parsons,Alex,C,65.0,390.0,OAK,2012.0
Hurd,Zach,G,61.0,390.0,OAK,2012.0
Cumbie,Jamie,DT,56.0,390.0,OAK,2012.0
Ross,Brandian,S,61.0,390.0,OAK,2012.0
Rivers,Philip,QB,92.0,15300.0,SD,2012.0
Weddle,Eric,S,95.0,8000.0,SD,2012.0
Gates,Antonio,TE,91.0,7235.0,SD,2012.0
Meachem,Robert,WR,80.0,6475.0,SD,2012.0
Gaither,Jared,T,80.0,6150.0,SD,2012.0
Phillips,Shaun,DE,88.0,5266.667,SD,2012.0
Clary,Jeromey,G,75.0,5000.0,SD,2012.0
Johnson,Jarret,OLB,84.0,4750.0,SD,2012.0
Mathews,Ryan,RB,87.0,4730.0,SD,2012.0
Jammer,Quentin,S,84.0,4546.429,SD,2012.0
Royal,Eddie,WR,79.0,4500.0,SD,2012.0
Hardwick,Nick,C,90.0,4416.667,SD,2012.0
Floyd,Malcom,WR,82.0,3850.0,SD,2012.0
Garay,Antonio,DE,82.0,3300.0,SD,2012.0
Spikes,Takeo,LB,85.0,3166.667,SD,2012.0
English,Larry,OLB,74.0,2710.0,SD,2012.0
Ingram,Melvin,OLB,74.0,2099.559,SD,2012.0
Liuget,Corey,DE,73.0,2078.936,SD,2012.0
Barnes,Antwan,OLB,76.0,1600.0,SD,2012.0
Cason,Antoine,CB,86.0,1556.0,SD,2012.0
Whitehurst,Charlie,QB,73.0,1525.0,SD,2012.0
McMichael,Randy,TE,78.0,1350.0,SD,2012.0
Dombrowski,Brandyn,G,65.0,1260.0,SD,2012.0
Bigby,Atari,S,77.0,1250.0,SD,2012.0
Brown,Everette,OLB,71.0,1075.0,SD,2012.0
Reyes,Kendall,DE,70.0,1031.998,SD,2012.0
Brown,Ronnie,RB,77.0,1000.0,SD,2012.0
Gilchrist,Marcus,S,70.0,988.9,SD,2012.0
Hadnot,Rex,G,74.0,890.0,SD,2012.0
Hadnot,Rex,G,74.0,890.0,SD,2012.0
Williams,Demorrio,LB,74.0,890.0,SD,2012.0
Butler,Donald,ILB,84.0,836.625,SD,2012.0
Carr,Chris,CB,75.0,825.0,SD,2012.0
Mouton,Jonas,ILB,63.0,802.376,SD,2012.0
Thomas,Cam,DE,72.0,706.075,SD,2012.0
Lynch,Corey,S,67.0,700.0,SD,2012.0
Spurlock,Micheal,WR,66.0,700.0,SD,2012.0
Rosario,Dante,TE,63.0,700.0,SD,2012.0
Taylor,Brandon,S,71.0,691.594,SD,2012.0
Brown,Vincent,WR,74.0,656.517,SD,2012.0
Wright,Shareece,CB,68.0,646.035,SD,2012.0
Green,Ladarius,TE,65.0,637.725,SD,2012.0
Vasquez,Louis,G,83.0,637.5,SD,2012.0
Stuckey,Darrell,S,72.0,611.5,SD,2012.0
Troutman,Johnnie,G,63.0,572.938,SD,2012.0
Martin,Vaughn,DE,76.0,559.0,SD,2012.0
Alexander,Danario,WR,72.0,540.0,SD,2012.0
Windt,Mike,LS,46.0,540.0,SD,2012.0
Goodman,Richard,WR,66.0,540.0,SD,2012.0
Green,Tyronne,G,72.0,539.813,SD,2012.0
Molk,David,C,67.0,538.988,SD,2012.0
Gachkar,Andrew,ILB,61.0,521.475,SD,2012.0
Haslam,Kevin,T,58.0,510.0,SD,2012.0
Baxter,Colin,C,65.0,510.0,SD,2012.0
Bird,Bront,ILB,58.0,510.0,SD,2012.0
Harris,Mike,LT,63.0,481.167,SD,2012.0
Brinkley,Curtis,RB,68.0,472.5,SD,2012.0
Scafe,Damik,DE,63.0,430.0,SD,2012.0
Cattouse,Sean,S,62.0,430.0,SD,2012.0
Romo,Tony,QB,90.0,11250.0,DAL,2012.0
Ware,DeMarcus,DE,99.0,11142.857,DAL,2012.0
Carr,Brandon,CB,89.0,10020.0,DAL,2012.0
Spencer,Anthony,DE,85.0,8856.0,DAL,2012.0
Free,Doug,RT,84.0,8000.0,DAL,2012.0
Austin,Miles,WR,88.0,7728.571,DAL,2012.0
Witten,Jason,TE,93.0,7400.0,DAL,2012.0
Ratliff,Jay,DT,92.0,6946.429,DAL,2012.0
Sensabaugh,Gerald,S,77.0,4166.667,DAL,2012.0
Claiborne,Morris,CB,81.0,4066.126,DAL,2012.0
Livings,Nate,G,75.0,3740.0,DAL,2012.0
Orton,Kyle,QB,80.0,3500.0,DAL,2012.0
Connor,Dan,ILB,76.0,3250.0,DAL,2012.0
Smith,Tyron,LT,88.0,3124.025,DAL,2012.0
Spears,Marcus,DE,76.0,3050.0,DAL,2012.0
Scandrick,Orlando,CB,73.0,3000.0,DAL,2012.0
Bernadeau,Mackenzy,G,74.0,2875.0,DAL,2012.0
Bryant,Dez,WR,86.0,2362.1,DAL,2012.0
Church,Barry,S,72.0,2206.75,DAL,2012.0
Jones,Felix,RB,81.0,2105.0,DAL,2012.0
Hatcher,Jason,DE,77.0,2000.0,DAL,2012.0
Lissemore,Sean,DT,76.0,2000.0,DAL,2012.0
Jenkins,Mike,CB,80.0,1855.0,DAL,2012.0
Coleman,Kenyon,DE,80.0,1750.0,DAL,2012.0
Parnell,Jermey,RT,71.0,1354.363,DAL,2012.0
Carter,Bruce,OLB,70.0,1213.65,DAL,2012.0
Frampton,Eric,S,63.0,1166.667,DAL,2012.0
Cook,Ryan,C,72.0,1050.0,DAL,2012.0
Lee,Sean,ILB,88.0,872.5,DAL,2012.0
Ladouceur,L.P.,LS,47.0,850.0,DAL,2012.0
Murray,DeMarco,RB,83.0,743.36,DAL,2012.0
Guyton,Gary,OLB,71.0,700.0,DAL,2012.0
Peprah,Charlie,S,77.0,700.0,DAL,2012.0
Coe,Michael,CB,63.0,700.0,DAL,2012.0
Crawford,Tyrone,DE,68.0,685.063,DAL,2012.0
Arkin,David,G,69.0,644.65,DAL,2012.0
Ogletree,Kevin,WR,67.0,640.0,DAL,2012.0
Wilber,Kyle,OLB,64.0,634.805,DAL,2012.0
Schaefering,Brian,DT,66.0,615.0,DAL,2012.0
Johnson,Matt,S,68.0,600.146,DAL,2012.0
Armstrong,Anthony,WR,69.0,585.0,DAL,2012.0
Butler,Victor,OLB,75.0,562.0,DAL,2012.0
Hanna,James,TE,65.0,551.213,DAL,2012.0
Harris,Dwayne,WR,66.0,545.015,DAL,2012.0
McSurdy,Caleb,ILB,57.0,539.85,DAL,2012.0
Moore,Sterling,CB,69.0,510.0,DAL,2012.0
Brent,Josh,DT,70.0,496.888,DAL,2012.0
Dunbar,Lance,RB,63.0,480.5,DAL,2012.0
Kowalski,Kevin,G,63.0,466.667,DAL,2012.0
Albright,Alex,OLB,59.0,465.5,DAL,2012.0
Tanner,Phillip,RB,69.0,465.5,DAL,2012.0
Holmes,Andre,WR,67.0,465.0,DAL,2012.0
Phillips,John,TE,73.0,457.0,DAL,2012.0
Church,Barry,S,72.0,409.0,DAL,2012.0
Costa,Phil,C,71.0,409.0,DAL,2012.0
McCray,Danny,S,67.0,405.0,DAL,2012.0
Lemon,Orie,ILB,53.0,390.0,DAL,2012.0
Taplin-Ross,Justin,CB,57.0,390.0,DAL,2012.0
Manning,Eli,QB,97.0,16250.0,NYG,2012.0
Rolle,Antrel,S,81.0,7420.0,NYG,2012.0
Webster,Corey,CB,89.0,7250.0,NYG,2012.0
Snee,Chris,G,88.0,7083.333,NYG,2012.0
Canty,Chris,DE,87.0,7000.0,NYG,2012.0
Tuck,Justin,DE,93.0,6200.0,NYG,2012.0
Umenyiora,Osi,OLB,88.0,6000.0,NYG,2012.0
Kiwanuka,Mathias,DE,83.0,5916.667,NYG,2012.0
Baas,David,C,77.0,5500.0,NYG,2012.0
Diehl,David,RT,81.0,5166.667,NYG,2012.0
Boley,Michael,LB,81.0,5000.0,NYG,2012.0
Bradshaw,Ahmad,RB,88.0,4500.0,NYG,2012.0
Thomas,Terrell,CB,85.0,4350.0,NYG,2012.0
Pierre-Paul,Jason,DE,96.0,3216.8,NYG,2012.0
Bennett,Martellus,TE,79.0,2500.0,NYG,2012.0
Phillips,Kenny,S,88.0,2230.0,NYG,2012.0
Nicks,Hakeem,WR,94.0,2215.0,NYG,2012.0
Amukamara,Prince,CB,79.0,2045.225,NYG,2012.0
Boothe,Kevin,G,79.0,1875.0,NYG,2012.0
Wilson,David,RB,74.0,1671.126,NYG,2012.0
Rivers,Keith,OLB,79.0,1250.0,NYG,2012.0
DeOssie,Zak,LS,46.0,1150.0,NYG,2012.0
Joseph,Linval,DT,82.0,1077.625,NYG,2012.0
Carr,David,QB,71.0,990.0,NYG,2012.0
Austin,Marvin,DT,69.0,943.95,NYG,2012.0
Bernard,Rocky,DT,74.0,925.0,NYG,2012.0
Rogers,Shaun,DT,79.0,925.0,NYG,2012.0
Locklear,Sean,T,73.0,890.0,NYG,2012.0
Blackburn,Chase,OLB,76.0,825.0,NYG,2012.0
Randle,Rueben,WR,69.0,822.983,NYG,2012.0
Tryon,Justin,CB,73.0,700.0,NYG,2012.0
Jernigan,Jerrel,WR,66.0,672.563,NYG,2012.0
Hosley,Jayron,CB,69.0,659.375,NYG,2012.0
Robinson,Adrien,TE,66.0,621.413,NYG,2012.0
Barden,Ramses,WR,69.0,620.289,NYG,2012.0
Brewer,James,G,73.0,619.273,NYG,2012.0
Hixon,Domenik,WR,73.0,615.0,NYG,2012.0
Lumpkin,Kregg,RB,68.0,615.0,NYG,2012.0
Mosley,Brandon,G,66.0,600.146,NYG,2012.0
Sash,Tyler,S,62.0,592.694,NYG,2012.0
Beckum,Travis,TE,67.0,590.75,NYG,2012.0
Tracy,Adrian,DE,67.0,540.0,NYG,2012.0
Johnson,Bruce,CB,74.0,540.0,NYG,2012.0
Kuhn,Markus,DT,60.0,536.474,NYG,2012.0
Williams,Jacquian,OLB,72.0,529.67,NYG,2012.0
Scott,Da'Rel,RB,63.0,523.988,NYG,2012.0
Petrus,Mitch,G,69.0,495.29,NYG,2012.0
Hill,Will,S,61.0,480.0,NYG,2012.0
Herzlich,Mark,OLB,68.0,470.0,NYG,2012.0
Paysinger,Spencer,OLB,62.0,466.0,NYG,2012.0
Brown,Andre,RB,62.0,465.0,NYG,2012.0
Trattou,Justin,S,65.0,465.0,NYG,2012.0
Pascoe,Bear,TE,70.0,464.138,NYG,2012.0
Capers,Selvish,G,65.0,435.0,NYG,2012.0
Frederick,Terrence,CB,62.0,435.0,NYG,2012.0
Cruz,Victor,WR,90.0,405.0,NYG,2012.0
Cordle,Jim,C,65.0,383.333,NYG,2012.0
Vick,Michael,QB,89.0,16000.0,PHI,2012.0
Peters,Jason,LT,96.0,12862.5,PHI,2012.0
