Last Name,First Name,Position,Average Salary,Team
Hutchinson,Steve,G,7000000,MIN
Williams,Kevin,DT,5721750,MIN
Griffin,Cedric,CB,5700000,MIN
Henderson,E.J.,LB,5000000,MIN
Sullivan,John,C,4900000,MIN
Robison,Brian,DE,4500000,MIN
Shiancoe,Visanthe,TE,3700000,MIN
Johnson,Charlie,G,3500000,MIN
Longwell,Ryan,K,3000000,MIN
Ayodele,Remi,DT,3000000,MIN
Jenkins,Michael,WR,2916667,MIN
Ponder,Christian,QB,2539675,MIN
Harvin,Percy,WR,2410000,MIN
Berrian,Bernard,WR,1900000,MIN
Abdullah,Husain,S,1835000,MIN
Cook,Chris,CB,1342500,MIN
Berger,Joe,C,1338906,MIN
Kluwe,Chris,P,1247857,MIN
Henderson,Erin,ILB,1200000,MIN
Frampton,Eric,S,1166667,MIN
Loeffler,Cullen,LS,1140000,MIN
Cook,Ryan,C,1112500,MIN
Evans,Fred,DT,1100000,MIN
Rudolph,Kyle,TE,976791,MIN
Johnson,Tyrell,S,943750,MIN
Gerhart,Toby,RB,938500,MIN
Loadholt,Phillip,RT,856250,MIN
Kooistra,Scott,T,810000,MIN
Aromashodu,Devin,WR,685000,MIN
Allen,Asher,CB,618875,MIN
Ballard,Christian,DT,611888,MIN
Griffen,Everson,DE,582500,MIN
Burton,Brandon,CB,552250,MIN
Love,DeMarcus,LT,540775,MIN
Raymond,Mistral,S,539483,MIN
Fusco,Brandon,G,538556,MIN
Reed,D'Aundre,DE,522563,MIN
Burton,Stephen,WR,521475,MIN
Hardy,Daniel,TE,521475,MIN
Booker,Lorenzo,RB,512500,MIN
Sendejo,Andrew,S,495000,MIN
Brinkley,Jasper,ILB,484000,MIN
Shuler,Mickey,TE,472500,MIN
Webb,Joe,QB,470629,MIN
Guion,Letroy,DT,470425,MIN
Reisner,Allen,TE,465833,MIN
Todman,Jordan,RB,465000,MIN
D'Imperio,Ryan,LB,465000,MIN
Dean,Larry,OLB,465000,MIN
Sanford,Jamarca,S,449819,MIN
Arceneaux,Emmanuel,WR,440000,MIN
King,Caleb,RB,415000,MIN
Brown,Patrick,G,405000,MIN
Sherels,Marcus,CB,355000,MIN
Bomar,Rhett,QB,355000,MIN
Perrilloux,Ryan,QB,330000,MIN
Camarillo,Greg,WR,12667,MIN
Ryan,Matt,QB,11250000,ATL
Robinson,Dunta,CB,9500000,ATL
Abraham,John,OLB,7500000,ATL
White,Roddy,WR,7120000,ATL
Blalock,Justin,G,6400000,ATL
Gonzalez,Tony,TE,6325000,ATL
Turner,Michael,RB,5750000,ATL
Edwards,Ray,DE,5500000,ATL
Babineaux,Jonathan,DE,5000000,ATL
Clabo,Tyson,RT,5000000,ATL
Jones,Julio,WR,4045938,ATL
Nicholas,Stephen,OLB,3500000,ATL
Mughelli,Ovie,RB,3000000,ATL
Redman,Chris,QB,2800000,ATL
Weatherspoon,Sean,OLB,2796500,ATL
Baker,Sam,LT,2700000,ATL
Bryant,Matt,K,2675000,ATL
Grimes,Brent,CB,2611000,ATL
McClure,Todd,C,2000000,ATL
Peelle,Justin,TE,1750000,ATL
Jerry,Peria,DT,1692000,ATL
Svitek,Will,LT,1500750,ATL
Sanders,James,S,1300000,ATL
Cox,Mike,FB,1200000,ATL
Weems,Eric,WR,1200000,ATL
Lofton,Curtis,ILB,1144500,ATL
Snelling,Jason,RB,1000000,ATL
Peterson,Mike,LB,960000,ATL
Kelly,Reggie,TE,960000,ATL
Zelenka,Joe,LS,860000,ATL
Moore,William,S,852125,ATL
Peters,Corey,DT,850000,ATL
Romberg,Brett,C,810000,ATL
Dent,Akeem,ILB,691975,ATL
Chambers,Kirk,G,685000,ATL
Johnson,Mike,RT,645554,ATL
Coleman,Erik,S,625000,ATL
Owens,Christopher,CB,609676,ATL
Hawley,Joe,C,605795,ATL
Douglas,Harry,WR,602263,ATL
DeCoud,Thomas,S,575745,ATL
Rodgers,Jacquizz,RB,557750,ATL
Sidbury,Lawrence,OLB,548725,ATL
Bosher,Matt,P,533950,ATL
Matthews,Cliff,DE,521750,ATL
Schillinger,Shann,S,516279,ATL
Franks,Dominique,CB,500263,ATL
Reynolds,Garrett,RT,482650,ATL
Walker,Vance,DT,480000,ATL
Biermann,Kroy,OLB,469938,ATL
Walls,Darrin,CB,467833,ATL
Adkins,Spencer,OLB,467263,ATL
Meier,Kerry,WR,444251,ATL
James,Robert,OLB,415000,ATL
Cone,Kevin,WR,415000,ATL
Palmer,Michael,TE,362500,ATL
Smith,Antone,RB,362500,ATL
Johnson,Charles,DE,12666667,CAR
Gross,Jordan,LT,9400000,CAR
Beason,Jon,ILB,8821592,CAR
Gamble,Chris,CB,8791667,CAR
Williams,DeAngelo,RB,8600000,CAR
Kalil,Ryan,C,8186000,CAR
Davis,Thomas,OLB,7300000,CAR
Smith,Steve,WR,7200000,CAR
Wharton,Travelle,G,5833333,CAR
Newton,Cam,QB,5506375,CAR
Godfrey,Charles,S,5500000,CAR
Olsen,Greg,TE,4560000,CAR
Anderson,James,OLB,4400000,CAR
Stewart,Jonathan,RB,4120000,CAR
Shockey,Jeremy,TE,3812500,CAR
Hangartner,Geoff,G,3250000,CAR
Mare,Olindo,K,3000000,CAR
Otah,Jeff,T,2866000,CAR
Edwards,Ron,DT,2750000,CAR
Kasay,John,K,2312500,CAR
Senn,Jordan,OLB,1200000,CAR
Butler,Darius,CB,1081250,CAR
Hartsock,Ben,TE,1000000,CAR
LaFell,Brandon,WR,869600,CAR
Clausen,Jimmy,QB,807500,CAR
Martin,Sherrod,S,806375,CAR
Brown,Everette,OLB,770000,CAR
Anderson,Derek,QB,735000,CAR
McClain,Terrell,DT,710826,CAR
Hardy,Greg,DE,693946,CAR
Williams,Garry,G,680556,CAR
Williams,Jason,OLB,657500,CAR
Ziemba,Lee,G,647646,CAR
Edwards,Armanti,WR,639710,CAR
Fua,Sione,DT,636504,CAR
Hogan,Brandon,CB,634257,CAR
Connor,Dan,ILB,623346,CAR
Barnidge,Gary,TE,622500,CAR
Thomas,Johsua,CB,569450,CAR
Pilares,Kealoha,WR,563878,CAR
Norwood,Eric,LB,562000,CAR
Goodson,Mike,RB,560500,CAR
Fiammetta,Tony,FB,546500,CAR
Kearse,Frank,DT,520000,CAR
Jones,Colin,S,510000,CAR
Wilson,Kion,ILB,510000,CAR
Gettis,David,WR,496012,CAR
Brockel,Richie,FB,480000,CAR
Null,Keith,QB,480000,CAR
Hayden,Nick,DT,480000,CAR
Sutton,Tyrell,RB,480000,CAR
Williams,Zachary,G,469670,CAR
Bell,Byron,LT,469667,CAR
Pugh,Jordan,S,468319,CAR
Adams,Darvin,WR,465000,CAR
Browning,Bryant,LT,465000,CAR
Byers,Jeff,C,465000,CAR
Keiser,Thomas,OLB,465000,CAR
Selvie,George,DE,461489,CAR
Munnerlyn,Captain,CB,452725,CAR
Phillips,Jason,ILB,447017,CAR
Bernadeau,Mackenzy,G,435500,CAR
Neblett,Andre,DT,405000,CAR
Schwartz,Geoff,G,405000,CAR
Stanford,R.J.,CB,405000,CAR
Dockery,James,CB,340000,CAR
Jackson,Rashawn,RB,330000,CAR
Smith,Will,OLB,10233333,NO
Brees,Drew,QB,10000000,NO
Evans,Jahri,G,8100000,NO
Vilma,Jonathan,ILB,6800000,NO
Ellis,Sedrick,DT,6700000,NO
Harper,Roman,S,6250000,NO
Greer,Jabari,CB,5500000,NO
Bushrod,Jermon,LT,4900000,NO
Moore,Lance,WR,4000000,NO
Jenkins,Malcolm,S,3800000,NO
Colston,Marques,WR,3750000,NO
Sproles,Darren,RB,3500000,NO
Henderson,Devery,WR,3000000,NO
Thomas,Pierre,RB,2800000,NO
Nicks,Carl,G,2611000,NO
Hartley,Garret,K,2560000,NO
Meachem,Robert,WR,2260000,NO
Shanle,Scott,LB,2000000,NO
Jordan,Cameron,DE,1932850,NO
Strief,Zach,RT,1916667,NO
Robinson,Patrick,CB,1881900,NO
Ingram,Mark,RB,1854188,NO
Thomas,David,TE,1833333,NO
Herring,Will,LB,1666667,NO
McBride,Turk,DE,1200000,NO
Hall,Korey,RB,1055000,NO
Porter,Tracy,CB,1050000,NO
Brown,Charles,LT,775000,NO
Wilson,Martez,OLB,719081,NO
Patrick,Johnny,CB,681845,NO
Graham,Jimmy,TE,613785,NO
Romeus,Greg,DE,520000,NO
Tennant,Matt,G,491625,NO
Morstead,Thomas,P,478750,NO
Abdul-Quddus,Isa,S,466667,NO
Morgan,Joseph,WR,466333,NO
Johnson,Tom,DE,465000,NO
Collins,Jed,FB,430000,NO
Bussey,Nathan,LB,415000,NO
Amaya,Jonathon,S,408333,NO
Ivory,Chris,RB,406667,NO
Galette,Junior,OLB,406667,NO
Drescher,Justin,LS,405000,NO
Casillas,Jonathan,OLB,397500,NO
Daniel,Chase,QB,395000,NO
McCoy,Gerald,DT,11000000,TB
Joseph,Davin,G,7500000,TB
Penn,Donald,LT,6950000,TB
Faine,Jeff,C,6250000,TB
Winslow,Kellen,TE,6016667,TB
Black,Quincy,LB,5800000,TB
Freeman,Josh,QB,5200000,TB
Trueblood,Jeremy,RT,5000000,TB
Barber,Ronde,S,4000000,TB
Koenen,Michael,P,3250000,TB
Talib,Aqib,CB,2800000,TB
Jackson,Tanard,S,2100000,TB
Clayborn,Adrian,DE,2052542,TB
Barth,Connor,K,1835000,TB
Price,Brian,DT,1337500,TB
Lee,James,T,1335000,TB
Benn,Arrelious,WR,1160000,TB
Hayward,Adam,OLB,1154423,TB
Jones,Sean,S,1125000,TB
Bowers,Da'Quan,DT,963909,TB
Economos,Andrew,LS,800000,TB
Foster,Mason,ILB,696093,TB
Lewis,Myron,CB,680025,TB
Larsen,Ted,G,678400,TB
Miller,Roy,DT,630000,TB
Stocker,Luke,TE,628172,TB
Zuttah,Jeremy,C,604750,TB
Williams,Mike,WR,582063,TB
Lorig,Erik,FB,577500,TB
Black,Ahmad,S,556685,TB
Johnson,George,DE,540000,TB
Bradford,Allen,ILB,534525,TB
Okam,Frank,DT,525000,TB
Gaitor,Anthony,CB,523404,TB
Watson,Dekoda,OLB,500455,TB
Asante,Larry,S,489715,TB
Johnson,Josh,QB,481875,TB
Bennett,Michael,DE,480000,TB
Briscoe,Dezmon,WR,473125,TB
Wilson,E.J.,DE,470000,TB
Holland,Devin,S,466000,TB
Madu,Mossis,RB,465000,TB
Pianalto,Zack,TE,465000,TB
Grimm,Cody,S,464375,TB
Biggers,E.J.,CB,452600,TB
Lynch,Corey,S,451875,TB
Dotson,Demar,RT,450000,TB
Stroughter,Sammie,WR,449568,TB
Malone,Robert,P,447500,TB
Hardman,Derek,RT,447500,TB
Webber,Raymond,WR,440000,TB
Cutrera,Jacob,ILB,410000,TB
Parker,Preston,WR,362500,TB
Blount,LeGarrette,RB,362500,TB
Fitzgerald,Larry,WR,16142857,AZ
Kolb,Kevin,QB,10351333,AZ
Dockett,Darnell,DE,8825000,AZ
Wilson,Adrian,S,7300000,AZ
Rhodes,Kerry,S,6700000,AZ
Brown,Levi,LT,5799583,AZ
Bradley,Stewart,ILB,5500000,AZ
Colledge,Daryn,G,5500000,AZ
Peterson,Patrick,CB,4607375,AZ
Anderson,Derek,QB,3625000,AZ
Marshall,Richard,CB,3500000,AZ
Hadnot,Rex,G,3400000,AZ
Sendlein,Lyle,C,3250000,AZ
Heap,Todd,TE,2750000,AZ
Wells,Beanie,RB,1920000,AZ
King,Jeff,TE,1850000,AZ
Keith,Brandon,RT,1835000,AZ
Williams,Dan,DT,1797000,AZ
Feely,Jay,K,1750000,AZ
Stuckey,Chansi,WR,1750000,AZ
Womack,Floyd,G,1700000,AZ
Bridges,Jeremy,G,1633333,AZ
Porter,Joey,LB,1500000,AZ
Lenon,Paris,ILB,1500000,AZ
Williams,Ryan,RB,1251858,AZ
Lutui,Taitusi,G,1250000,AZ
Holliday,Vonnie,DT,1250000,AZ
Doucet,Early,WR,1200000,AZ
Washington,Daryl,ILB,1042500,AZ
Eason,Nick,DE,992500,AZ
Leach,Mike,LS,950000,AZ
Adams,Michael,S,892500,AZ
Campbell,Calais,DE,869875,AZ
Graham,Ben,P,850000,AZ
Zastudil,Dave,P,810000,AZ
Taylor,Chester,RB,810000,AZ
Schofield,O'Brien,OLB,765375,AZ
Housler,Robert,TE,748523,AZ
Maui'a,Reagan,RB,712500,AZ
Abdullah,Hamza,CB,685000,AZ
Batiste,D'Anthony,G,685000,AZ
Roberts,Andre,WR,667050,AZ
Acho,Sam,OLB,628607,AZ
Sherman,Anthony,FB,561725,AZ
Johnson,Rashad,S,558000,AZ
Sturdivant,Quan,ILB,538947,AZ
Carter,David,DT,535966,AZ
Skelton,John,QB,530413,AZ
Lindsey,Korey,CB,526742,AZ
Walker,Reggie,ILB,525000,AZ
Sampson,Demarco,WR,521475,AZ
Toler,Greg,CB,500333,AZ
Dray,Jim,TE,497250,AZ
Green,Marshay,CB,450000,AZ
Butler,Crezdon,CB,444667,AZ
Davis,Will,LB,416972,AZ
Stephens-Howling,LaRod,RB,406350,AZ
Coleman,Antonio,DE,405000,AZ
Talley,Ronald,DE,405000,AZ
Bartel,Richard,QB,395000,AZ
Smith,Alfonso,RB,380000,AZ
Williams,Stephen,WR,368500,AZ
Jefferson,A.J.,CB,367500,AZ
Hall,Max,QB,365000,AZ
Hawthorne,David,OLB,13800000,SEA
Trufant,Marcus,CB,8366667,SEA
Rice,Sidney,WR,8200000,SEA
Okung,Russell,LT,8083333,SEA
Miller,Zach,TE,6800000,SEA
Mebane,Brandon,DT,5000000,SEA
Gallery,Robert,T,5000000,SEA
Jackson,Tarvaris,QB,4000000,SEA
Whitehurst,Charlie,QB,4000000,SEA
Lynch,Marshawn,RB,3813000,SEA
Thomas,Earl,S,3660000,SEA
Branch,Alan,DE,3500000,SEA
Washington,Leon,RB,3125000,SEA
Williams,Mike,WR,2883333,SEA
Farwell,Heath,ILB,2583333,SEA
Clemons,Chris,DE,2520000,SEA
Obomanu,Ben,WR,2300000,SEA
Carpenter,James,G,1910376,SEA
Ryan,Jon,P,1516667,SEA
Robinson,Michael,FB,1350000,SEA
Polumbus,Tyler,RT,1200000,SEA
Carlson,John,TE,1130063,SEA
Unger,Max,C,926500,SEA
Babineaux,Jordan,S,860000,SEA
Tate,Golden,WR,852875,SEA
Sims,Ryan,DT,835000,SEA
Hill,Leroy,LB,835000,SEA
Moffitt,John,G,723750,SEA
McCoy,Matt,LB,710000,SEA
McQuistan,Paul,LT,685000,SEA
Bigby,Atari,S,685000,SEA
Barbre,Allen,RT,670000,SEA
White,Chris,C,640000,SEA
Wright,K.J.,OLB,631500,SEA
Thurmond,Walter,CB,610875,SEA
Butler,Deon,WR,607688,SEA
Cox,Kennard,CB,600000,SEA
Sherman,Richard,CB,555606,SEA
Woods,Al,DE,540000,SEA
Maxwell,Byron,CB,538363,SEA
Bryant,Red,DE,536625,SEA
Smith,Malcolm,OLB,521475,SEA
McCoy,Anthony,TE,511213,SEA
Chancellor,Kam,S,500903,SEA
Lewis,Roy,CB,480000,SEA
Giacomini,Breno,RT,471041,SEA
Baldwin,Doug,WR,470833,SEA
Johnson,Jeron,S,470000,SEA
Lockette,Ricardo,WR,465000,SEA
Jeanpierre,Lemuel,C,465000,SEA
Morgan,Michael,OLB,465000,SEA
Davis,Dexter,DE,459399,SEA
Fanaika,Paul,G,453625,SEA
Gibson,Mike,C,450603,SEA
Morrah,Cameron,TE,447638,SEA
Konz,Jameson,OLB,440000,SEA
Forsett,Justin,RB,437750,SEA
Maragos,Chris,S,435000,SEA
Browner,Brandon,CB,415000,SEA
Gresham,Clint,LS,407667,SEA
Pawelek,Joe,LB,391250,SEA
McDonald,Clinton,DT,320000,SEA
Willis,Patrick,ILB,10000000,SF
Smith,Justin,DE,7500000,SF
Staley,Joe,LT,7441667,SF
Davis,Vernon,TE,7350000,SF
Gore,Frank,RB,6404183,SF
Crabtree,Michael,WR,5333333,SF
Davis,Anthony,RT,5300000,SF
Smith,Alex,QB,4900000,SF
Rogers,Carlos,CB,4250000,SF
McDonald,Ray,DT,4020000,SF
Sopoaga,Isaac,DT,4000000,SF
Whitner,Donte,S,3883333,SF
Goodwin,Jonathan,C,3633333,SF
Smith,Aldon,OLB,3595999,SF
GinnJr.,Ted,WR,3405417,SF
Spencer,Shawntae,CB,3404167,SF
Brown,Tarell,CB,3037501,SF
Iupati,Mike,G,3022125,SF
Akers,David,K,3000000,SF
Haralson,Parys,OLB,3000000,SF
Snyder,Adam,G,2625000,SF
Brooks,Ahmad,OLB,2125000,SF
Goldson,Dashon,S,2000000,SF
Norris,Moran,RB,1666667,SF
Boone,Alex,G,1635000,SF
Kaepernick,Colin,QB,1281074,SF
Lee,Andy,P,1183333,SF
Jennings,Brian,LS,1060833,SF
Williams,Madieu,S,1050000,SF
Edwards,Braylon,WR,1000000,SF
Rachal,Chilo,G,878500,SF
Walker,Delanie,TE,875000,SF
Wragge,Tony,G,840000,SF
McCown,Josh,QB,810000,SF
Costanzo,Blake,OLB,750000,SF
Gooden,Tavares,ILB,750000,SF
Culliver,Chris,CB,659719,SF
Bowman,Navorro,ILB,623062,SF
Smith,Reggie,S,622250,SF
Hunter,Kendall,RB,619750,SF
Grant,Larry,LB,600000,SF
Applewhite,Antwan,DE,600000,SF
Kilgore,Daniel,C,550075,SF
Jones,Colin,S,534747,SF
Miller,Bruce,FB,525613,SF
Spillman,C.J.,S,525000,SF
Person,Michael,RT,521475,SF
Holcomb,Curtis,CB,521475,SF
Dixon,Anthony,RB,515150,SF
Byham,Nate,TE,474000,SF
Tolzien,Scott,QB,469333,SF
Dobbs,Demarcus,DE,469167,SF
Williams,Kyle,WR,467338,SF
Williams,Ian,DT,465000,SF
Morgan,Josh,WR,452875,SF
JeanFrancois,Ricky,DE,448250,SF
Hastings,Joe,WR,415000,SF
Swain,Brett,WR,370584,SF
Brock,Tramaine,CB,362750,SF
Tukuafu,Will,FB,362500,SF
Nelms,Cory,S,96900,SF
Matthews,John,WR,96900,SF
Simmons,Monte,OLB,96900,SF
Johnson,Ian,RB,96900,SF
Hall,Derek,T,96900,SF
Beeler,Chase,C,96900,SF
