Last Name,First Name,Position,Average Salary,Team
Stupar,Nathan,OLB,1666667,NO
Robertson,Craig,ILB,1666667,NO
McCown,Luke,QB,1500000,NO
Kelemete,Senio,G,1350000,NO
Kikaha,Hau'oli,OLB,1316578,NO
Thomas,Michael,WR,1279743,NO
Harper,Roman,S,1065000,NO
Evans,Jahri,G,1000000,NO
Bell,Vonn,S,993075,NO
Kuhn,John,FB,985000,NO
Tapp,Darryl,DE,985000,NO
Sanford,Jamarca,S,965000,NO
Drescher,Justin,LS,846250,NO
Hightower,Tim,RB,840000,NO
Wilson,Kyle,CB,840000,NO
Williams,P.J.,CB,765405,NO
Phillips,John,TE,760000,NO
Keo,Shiloh,S,760000,NO
Hills,Tony,LT,760000,NO
Moore,Sterling,CB,760000,NO
Cadet,Travaris,RB,760000,NO
Onyemata,David,DT,720586,NO
Banjo,Chris,S,675000,NO
Barrington,Sam,ILB,675000,NO
Webb,B.W.,CB,675000,NO
Davison,Tyeler,DE,624306,NO
Swann,Damian,CB,616808,NO
Lasco,Daniel,RB,603870,NO
Gwacham,Obum,DE,592622,NO
Murphy,Marcus,RB,587322,NO
Mauti,Michael,OLB,555682,NO
Pettway,D.J.,DT,541667,NO
Loewen,Mitchell,TE,541667,NO
Turner,Landon,G,541667,NO
Harris,Erik,CB,540000,NO
Pruitt,Jimmy,CB,540000,NO
Crawley,Ken,S,540000,NO
Lewis,Tommylee,WR,540000,NO
Young,Avery,T,540000,NO
Harris,Devante,CB,540000,NO
Breaux,Delvin,CB,529000,NO
Edebali,Kasim,OLB,512000,NO
Coleman,Brandon,WR,510000,NO
Snead,Willie,WR,480000,NO
Lampman,Jake,WR,450000,NO
Lutz,Will,K,450000,NO
McCoy,Gerald,DT,15866667,TB
Jackson,Vincent,WR,11111111,TB
David,Lavonte,OLB,10050000,TB
Martin,Doug,RB,7150000,TB
Grimes,Brent,CB,6750000,TB
Ayers,Robert,DE,6500000,TB
Sweezy,J.R.,G,6500000,TB
Verner,Alterraun,CB,6437500,TB
Winston,Jameis,QB,6337819,TB
Dotson,Demar,RT,5500000,TB
Evans,Mike,WR,3657876,TB
Smith,Evan,C,3562500,TB
Hargreaves,Vernon,CB,3544415,TB
Cherilus,Gosder,RT,3500000,TB
McDonald,Clinton,DT,3000000,TB
Conte,Christopher,S,3000000,TB
McDougald,Bradley,S,2553000,TB
Smith,Daryl,ILB,2500000,TB
Johnson,George,DE,2333333,TB
Myers,Brandon,TE,2125000,TB
Robinson,Josh,CB,2000000,TB
Anger,Bryan,P,1750000,TB
Shepard,Russell,WR,1671000,TB
Hawley,Joe,C,1664063,TB
Stocker,Luke,TE,1600000,TB
Smith,Donovan,LT,1517215,TB
Spence,Noah,DE,1509075,TB
Shorts,Cecil,WR,1050000,TB
Aguayo,Roberto,K,1013142,TB
Marpet,Ali,G,943397,TB
Tandy,Keith,S,925000,TB
Glennon,Mike,QB,776016,TB
Sims,Charles,RB,768330,TB
Smith,Antone,RB,760000,TB
Rodgers,Jacquizz,RB,760000,TB
Wright,Major,S,760000,TB
Siliga,Sealver,DT,760000,TB
Smith,Ryan,CB,733040,TB
Alexander,Kwon,ILB,689581,TB
Spence,Akeem,DT,661106,TB
Benenoch,Caleb,T,648296,TB
Gholston,William,DE,640136,TB
Bond,Devante,OLB,621177,TB
Pamphile,Kevin,G,604625,TB
Smith,Jacquies,DE,600000,TB
DePaola,Andrew,LS,600000,TB
Allen,Josh,C,570000,TB
Glanton,Adarius,OLB,555000,TB
Brate,Cameron,TE,555000,TB
Griffin,Ryan,QB,550000,TB
Jones,Howard,OLB,550000,TB
Wester,Leonard,T,546667,TB
Barber,Peyton,RB,540000,TB
Lambert,Davonte,DT,540000,TB
Cross,Alan,TE,540000,TB
Lynch,Cameron,OLB,525000,TB
Russell,Ryan,DE,525000,TB
Martino,Freddie,WR,525000,TB
Gottschalk,Ben,RT,495000,TB
Elliott,Javien,CB,495000,TB
Humphries,Adam,WR,480000,TB
Adjei-Barimah,Jude,CB,480000,TB
Palmer,Carson,QB,24350000,AZ
Peterson,Patrick,CB,14010000,AZ
Mathieu,Tyrann,S,12500000,AZ
Fitzgerald,Larry,WR,11000000,AZ
Campbell,Calais,DE,11000000,AZ
Washington,Daryl,ILB,8000000,AZ
Iupati,Mike,G,8000000,AZ
Veldheer,Jared,LT,7000000,AZ
Bethel,Justin,CB,5000000,AZ
Mathis,Evan,G,4006900,AZ
Branch,Tyvon,S,4000000,AZ
Gresham,Jermaine,TE,3500000,AZ
Stanton,Drew,QB,3250000,AZ
Peters,Corey,DT,3050000,AZ
Floyd,Michael,WR,2492875,AZ
Humphries,D.J.,RT,2228028,AZ
Rucker,Frostee,DT,2159375,AZ
Nkemdiche,Robert,DE,2150150,AZ
Jones,Chandler,OLB,2043138,AZ
Bucannon,Deone,ILB,1927301,AZ
Swearinger,D.J.,S,1671000,AZ
Jefferson,Tony,S,1671000,AZ
Johnson,Chris,RB,1500000,AZ
Minter,Kevin,ILB,1097572,AZ
Niklas,Troy,TE,1005825,AZ
Golden,Markus,OLB,979583,AZ
Jenkins,Mike,CB,885000,AZ
Shipley,A.Q.,C,785000,AZ
Williams,Brandon,CB,770674,AZ
Moore,Sio,ILB,760000,AZ
Johnson,David,RB,729843,AZ
Brewer,Aaron,LS,725000,AZ
Boehm,Evan,C,711621,AZ
Martin,Kareem,OLB,710890,AZ
Brown,John,WR,699725,AZ
Gunter,Rodney,DE,697479,AZ
Boggs,Taylor,G,675000,AZ
Butler,Drew,P,675000,AZ
Okafor,Alex,OLB,658607,AZ
Watford,Earl,RT,648716,AZ
Golden,Brittan,WR,645000,AZ
Toner,Cole,G,631096,AZ
Nelson,J.J.,WR,622450,AZ
Stinson,Ed,DE,601685,AZ
Fells,Darren,TE,600000,AZ
Gooden,Zaviar,ILB,600000,AZ
Mauro,Josh,DE,600000,AZ
Simon,Tharold,CB,591725,AZ
Taylor,Stepfan,RB,590125,AZ
John,Ulrick,LT,570000,AZ
Ellington,Andre,RB,565966,AZ
Williams,Kerwynn,RB,555000,AZ
Cooper,Marcus,CB,551474,AZ
Bouka,Elie,CB,540000,AZ
Fua,Alani,ILB,530667,AZ
Williams,Xavier,DT,527667,AZ
Martin,Gabe,ILB,526500,AZ
Catanzaro,Chandler,K,510500,AZ
Momah,Ifeanyi,TE,495000,AZ
Bundy,Marquis,WR,495000,AZ
Valles,Hakeem,TE,495000,AZ
Eskridge,Durell,S,450000,AZ
Pierre,Olsen,DT,450000,AZ
Wetzel,John,RT,450000,AZ
Quinn,Robert,DE,14253724,LA
Johnson,Trumaine,CB,13952000,LA
Brockers,Michael,DT,11083333,LA
Austin,Tavon,WR,10500000,LA
Barron,Mark,OLB,9000000,LA
Goff,Jared,QB,6984418,LA
Saffold,Rodger,G,6269447,LA
Hayes,William,DE,5833333,LA
Robinson,Greg,LT,5321025,LA
Kendricks,Lance,TE,4625000,LA
Britt,Kenny,WR,4575000,LA
Keenum,Case,QB,3635000,LA
Gurley,Todd,RB,3455796,LA
Sims,Eugene,DE,3333333,LA
Hekker,Johnny,P,3000000,LA
Barnes,Tim,C,2800000,LA
Donald,Aaron,DT,2534125,LA
Harkey,Cory,FB,1900000,LA
Ogletree,Alec,OLB,1757509,LA
Quick,Brian,WR,1750000,LA
Cunningham,Benny,RB,1671000,LA
Davis,Cody,S,1458333,LA
Joyner,LaMarcus,CB,1257545,LA
Zuerlein,Greg,K,1250000,LA
Havenstein,Rob,RT,992505,LA
Reynolds,Chase,RB,862500,LA
McQuaide,Jake,LS,861250,LA
Mannion,Sean,QB,812724,LA
Brown,Jamon,G,810815,LA
Thomas,Cam,DE,760000,LA
Mason,Tre,RB,745235,LA
McDonald,T.J.,S,731570,LA
Higbee,Tyler,TE,730215,LA
Cooper,Pharoh,WR,723667,LA
Donnal,Andrew,RT,694234,LA
Bailey,Stedman,WR,684026,LA
Williams,Steve,CB,675000,LA
Alexander,Maurice,S,671065,LA
Christian,Marqui,S,637550,LA
Hemingway,Temarrick,TE,624896,LA
Forrest,Josh,ILB,618580,LA
Thomas,Mike,WR,614018,LA
Easley,Dominique,DT,600000,LA
Wichmann,Cody,G,592622,LA
Hager,Bryce,OLB,588035,LA
Gaines,E.J.,CB,581918,LA
Rhaney,Demetrius,C,566474,LA
Randolph,Brian,S,540000,LA
Spruce,Nelson,WR,540000,LA
Murphy,Pace,T,540000,LA
Littleton,Cory,OLB,540000,LA
North,Marquez,WR,540000,LA
Williams,Darrell,T,527500,LA
Marquez,Bradley,WR,527167,LA
Westbrooks,Ethan,DT,516667,LA
Laskey,Zach,RB,495000,LA
Brown,Malcolm,RB,495000,LA
Grigsby,Nicholas,OLB,495000,LA
Jordan,Mike,CB,495000,LA
Longacre,Matt,DT,480000,LA
Trinca-Pasat,Louis,DT,480000,LA
Countess,Blake,S,450000,LA
Wilson,Russell,QB,21900000,SEA
Sherman,Richard,CB,14000000,SEA
Baldwin,Doug,WR,11500000,SEA
Wagner,Bobby,ILB,10750000,SEA
Thomas,Earl,S,10000000,SEA
Graham,Jimmy,TE,10000000,SEA
Avril,Cliff,DE,7125000,SEA
Bennett,Michael,DE,7125000,SEA
Chancellor,Kam,S,7000502,SEA
Wright,K.J.,OLB,6750000,SEA
Lane,Jeremy,CB,5750000,SEA
Kearse,Jermaine,WR,4500000,SEA
Rubin,Ahtyba,DT,4000000,SEA
Hauschka,Steven,K,2850000,SEA
Ryan,Jon,P,2500000,SEA
Ifedi,Germain,G,2066276,SEA
Reed,Jarran,DT,1222409,SEA
Richardson,Paul,WR,1178209,SEA
Sowell,Bradley,LT,1000000,SEA
Morgan,Michael,OLB,1000000,SEA
McDaniel,Tony,DT,985000,SEA
Clark,Frank,DE,933056,SEA
Britt,Justin,C,886733,SEA
Lockett,Tyler,WR,829688,SEA
Prosise,C.J.,RB,778116,SEA
Vannett,Nick,TE,764220,SEA
Tukuafu,Will,FB,760000,SEA
Shead,Deshawn,S,760000,SEA
Odhiambo,Rees,T,756855,SEA
McCray,Kelcie,S,717500,SEA
Moore,Damontre,DE,675000,SEA
Williams,Brandon,TE,675000,SEA
Jenkins,John,DT,675000,SEA
Thorpe,Neiko,CB,675000,SEA
Marsh,Cassius,DE,672563,SEA
Glowinski,Mark,G,656423,SEA
Pierre-Louis,Kevin,OLB,651413,SEA
Jefferson,Quinton,DT,648456,SEA
Collins,Alex,RB,631096,SEA
Hunt,Joey,C,610089,SEA
Terrell,Steven,CB,600000,SEA
Tripp,Jordan,OLB,600000,SEA
Willson,Luke,TE,584633,SEA
McDonald,Dewey,S,555000,SEA
Boykin,Trevone,QB,545000,SEA
Fant,George,T,540000,SEA
McEvoy,Tanner,S,540000,SEA
Powell,Tyvis,S,540000,SEA
Madden,Tre,RB,540000,SEA
Shields,Ronnie,TE,540000,SEA
Elliot,DeAndre,CB,540000,SEA
Rawls,Thomas,RB,530000,SEA
Barnes,Tavaris,DE,525000,SEA
Jean-Baptiste,Stanley,CB,525000,SEA
Seisay,Mohammed,CB,525000,SEA
Gilliam,Garry,RT,514000,SEA
Coyle,Brock,ILB,511000,SEA
Smith,Garrison,DT,495000,SEA
Farmer,George,WR,450000,SEA
Pope,Troymaine,RB,450000,SEA
Frese,Nolan,LS,450000,SEA
Cottom,Brandon,RB,450000,SEA
Kaepernick,Colin,QB,19000000,SF
Bowman,Navorro,ILB,10500000,SF
Smith,Torrey,WR,8000000,SF
Staley,Joe,LT,7441667,SF
Brooks,Ahmad,OLB,6733333,SF
Bethea,Antoine,S,5250000,SF
Buckner,DeForest,DT,4547749,SF
Dorsey,Glenn,DE,4362500,SF
Dial,Quinton,DE,4225667,SF
Brock,Tramaine,CB,3500000,SF
Beadles,Zane,G,3250000,SF
Dawson,Phil,K,3134000,SF
Carradine,Cornellius,DE,2650000,SF
Celek,Garrett,TE,2550000,SF
Armstead,Arik,DE,2460658,SF
Garnett,Joshua,G,2326078,SF
Reid,Eric,S,2120184,SF
Gabbert,Blaine,QB,2000000,SF
Ward,Jimmie,S,1778134,SF
Kilgore,Daniel,C,1750000,SF
Wilhoite,Michael,ILB,1671000,SF
Tartt,Jaquiski,S,1259254,SF
Nelson,Kyle,LS,1020000,SF
Jerod-Eddie,Tony,DE,1000000,SF
Hyde,Carlos,RB,920420,SF
McDonald,Vance,TE,899795,SF
Redmond,Will,CB,885426,SF
Draughn,Shaun,RB,860000,SF
Kerley,Jeremy,WR,850000,SF
Bellore,Nick,ILB,845000,SF
Streater,Rod,WR,810000,SF
Ponder,Christian,QB,800000,SF
Martin,Marcus,G,767312,SF
Harold,Eli,OLB,764093,SF
Lewis,Thaddeus,QB,760000,SF
Harris,DuJuan,RB,710000,SF
Armstrong,Ray-Ray,OLB,700000,SF
Bell,Blake,TE,696283,SF
Davis,Mike,RB,687195,SF
Robinson,Rashard,CB,680848,SF
Jones,Chris,DT,675000,SF
Ellington,Bruce,WR,673607,SF
Johnson,Dontae,CB,655136,SF
Blair,Ronald,DE,652601,SF
Theus,John,T,649404,SF
Hodges,Gerald,ILB,645027,SF
Patton,Quinton,WR,637875,SF
Pinion,Bradley,P,618550,SF
Burbridge,Aaron,WR,610089,SF
Lynch,Aaron,OLB,604500,SF
Sunseri,Vinnie,S,600000,SF
Reaser,Keith,CB,596200,SF
Brown,Trenton,RT,583973,SF
Rogers,Eric,WR,570000,SF
Cromartie,Marcus,CB,555000,SF
Davis,Chris,CB,555000,SF
Tiller,Andrew,G,555000,SF
Ball,Marcus,S,525000,SF
Harper,Chris,WR,525000,SF
Skov,Shayne,ILB,480000,SF
Hamm,Je'Ron,WR,480000,SF
Purcell,Mike,DT,465000,SF
Shepherd,JaCorey,CB,450000,SF
Mostert,Raheem,RB,34500,SF
